"","person_id","gender","age","income","tenure","tot_off_rec","tot_off_view","tot_off_comp","tot_reward","tot_trans","tot_amount","ave_amount","max_amount","ave_amount_in","tot_trans_in","ave_amount_out","tot_trans_out","tot_reward_rec","bogo_rec","disc_rec","info_rec","bogo_view","disc_view","info_view","bogo_comp","disc_comp","mob_rec","social_rec","web_rec","mob_view","social_view","web_view","mob_comp","social_comp","web_comp"
"6824","401f773670d94a7488581e99777c6c8f","M",60,94000,212,4,4,0,0,3,78.83,26.28,34.48,0,0,26.28,3,0,1,0,3,1,0,1,0,0,4,4,0,4,4,1,0,0,0
"6825","586f34cfc4ac462bb6d87026c7bc3aad","M",46,42000,1580,3,2,1,2,11,29.2,2.65,5.57,4.39,1,2.48,10,2,0,2,1,0,1,0,0,1,2,2,2,2,2,0,1,1,1
"6826","731cf81d68a641019a2da3fc97459223","F",33,37000,483,6,6,5,33,16,109.47,6.84,13.92,9.02,4,6.12,12,33,4,2,0,4,2,4,3,2,5,4,4,5,4,4,4,3,3
"6827","86ff8cbc870d4dbfabd9122c64cc9c6c","F",38,60000,321,5,2,4,18,7,110.63,15.8,23.2,18.29,3,13.94,4,18,2,2,1,0,1,2,2,2,4,2,4,2,2,2,3,1,4
"6828","8efe784d3d864d1294e5d6c71af22032","F",27,51000,897,5,4,4,28,12,494.15,41.18,363.31,100.5,4,11.52,8,28,3,1,1,3,1,3,3,1,5,4,4,4,4,3,4,4,3
"6829","091c007c27584fb4850eb5fa0ff890e5","F",67,66000,1012,4,4,3,10,7,118.82,16.97,21.15,16.08,3,17.65,4,10,1,2,1,1,2,1,1,2,4,4,3,4,4,1,3,3,3
"6830","0b3878783eed4009993f706e51f19d9e","M",25,74000,25,5,3,3,12,15,313.54,20.9,36.15,16.99,3,21.88,12,12,1,2,2,0,1,1,1,2,4,3,3,3,3,1,2,1,3
"6831","b901d4c1272944f198e4a708b89e6591","M",18,52000,44,5,3,1,5,7,17.04,2.43,6.86,6.86,1,1.7,6,5,3,0,2,2,0,3,1,0,5,3,4,3,3,3,1,0,1
"6832","5b545e1908744a4798c7c4318be843e8","M",56,74000,320,5,5,2,20,3,65.59,21.86,25.76,25.75,2,14.09,1,20,4,0,1,4,0,4,2,0,5,4,4,5,4,4,2,2,1
"6833","c56f0935f02a47158c4d7792e3cee843","M",52,94000,952,6,4,3,14,7,171.69,24.53,33.42,20.17,2,26.27,5,14,1,2,3,0,2,1,1,2,6,3,4,4,1,1,3,2,2
"6834","30d1da64d80a40d5ab3fc81611f367f7","F",53,96000,918,6,2,1,5,6,143.22,23.87,33.75,9.54,1,26.74,5,5,1,2,3,0,0,1,1,0,5,4,3,2,2,1,1,1,1
"6835","0b63d4cabf5f4c1eab0277c6c1b09362","M",25,55000,759,5,2,5,17,11,147.03,13.37,22.45,15.45,5,11.63,6,17,0,5,0,0,2,0,0,5,3,1,5,1,1,0,3,1,5
"6836","46d8c002b7de4b49919b476a6be4a1ee","M",74,61000,244,4,3,3,17,10,146.64,14.66,24.24,19.35,3,12.66,7,17,2,1,1,2,1,2,2,1,4,2,4,3,2,2,3,2,3
"6837","33d7d058b31f473ea2e2a1b53971ee8a","M",34,46000,1599,4,2,3,12,12,163,13.58,130.02,5.3,3,16.34,9,12,3,1,0,1,1,3,2,1,4,1,4,2,0,3,3,0,3
"6838","0864b88ddd1945ff8982d042d520c7fb","M",27,45000,333,4,3,0,0,5,7.86,1.57,2.96,0,0,1.57,5,0,1,3,0,1,2,1,0,0,3,3,4,3,3,1,0,0,0
"6839","9aa25ad8fd1940efb459bb515e6abcb5","M",57,39000,25,6,4,4,22,6,78.51,13.09,20.54,17.39,3,8.78,3,22,4,1,1,3,0,4,3,1,6,4,5,4,4,4,4,2,4
"6840","33cb21065cc5451ab45154d31e88178b","M",74,63000,187,4,4,2,12,2,42.42,21.21,27.69,14.73,1,27.69,1,12,1,1,2,1,1,1,1,1,4,3,3,4,3,1,2,2,2
"6841","1d1e648b281840e18d98a54ee56f28bf","M",47,41000,178,3,0,0,0,3,19.96,6.65,10.14,0,0,6.65,3,0,0,3,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0
"6842","d087fd0166404163b7d1e1e7cf2a9ac7","M",71,63000,234,5,5,4,12,29,92.98,3.21,7.97,5.97,4,2.76,25,12,2,3,0,2,3,2,1,3,5,5,5,5,5,2,4,4,4
"6843","f5c121aa62594d35b71cbe56ec7f6c9e","F",64,103000,748,5,4,3,14,12,284.26,23.69,32.74,13.68,3,27.02,9,14,1,2,2,1,2,1,1,2,5,3,4,4,3,1,3,3,2
"6844","79bfd96879f449a8a32c34947de5638b","F",65,95000,123,6,5,3,13,2,58.9,29.45,37.44,29.45,2,0,0,13,3,2,1,3,2,3,1,2,5,3,6,4,3,3,2,1,3
"6845","033f0ee2250e475b87f70115e7895957","F",62,108000,580,2,2,1,3,3,90.43,30.14,39.21,16.7,1,36.87,2,3,1,1,0,1,1,1,0,1,2,2,2,2,2,1,1,1,1
"6846","bec4d93f34874661b7310ec99893ed13","M",73,84000,713,3,3,2,10,7,149.17,21.31,32.53,21.86,2,21.09,5,10,3,0,0,3,0,3,2,0,3,3,3,3,3,3,2,2,2
"6847","af9a7712bc024eeaa0533cfcff3e86aa","M",38,46000,252,4,4,3,20,7,79.13,11.3,17.6,14.8,3,8.68,4,20,3,1,0,3,1,3,2,1,3,2,3,3,2,3,2,1,2
"6848","3cb2907fc9d54e61a9cf6fa050237690","M",49,81000,209,6,4,5,27,4,81.1,20.27,25.43,20.27,4,0,0,27,2,3,1,2,1,2,2,3,6,5,5,4,3,2,5,5,4
"6849","e820e95254a24e9abe9704555f8bbee2","F",52,56000,20,6,6,5,15,4,71.24,17.81,31.68,17.8,3,17.84,1,15,1,5,0,1,5,1,1,4,5,4,6,5,4,1,5,4,5
"6850","b270f33e4efb46cf8ef0ad6b1fdfefe9","F",42,70000,366,2,2,1,5,12,201.15,16.76,25.76,25.76,1,15.94,11,5,0,1,1,0,1,0,0,1,1,1,1,1,1,0,0,0,1
"6851","515d4d9094964a188166571ec1f72c1d","M",31,41000,350,4,3,2,12,10,93.94,9.39,66.59,35.86,2,2.78,8,12,3,1,0,2,1,3,1,1,4,4,2,3,3,3,2,2,1
"6852","cc4f91c73dec40f0b86d5a78185e22f4","F",75,72000,854,6,3,5,17,13,200.03,15.39,23.05,17.65,4,14.38,9,17,1,4,1,1,2,1,1,4,5,3,6,3,3,1,4,3,5
"6853","2d417224c49c4d1eb3ad45275ae43662","M",34,43000,259,5,2,0,0,3,9.67,3.22,5.19,0,0,3.22,3,0,0,5,0,0,2,0,0,0,3,2,5,2,2,0,0,0,0
"6854","445649ee453c4633a1e6af2b38d90881","F",46,95000,495,6,6,3,20,8,268.76,33.59,46.96,36.59,3,31.8,5,20,2,1,3,2,1,2,2,1,5,3,3,5,3,2,2,1,2
"6855","1342d779e7594c899f9ce936e55790d7","M",49,32000,580,5,3,1,2,15,43.88,2.93,6.17,6.17,1,2.69,14,2,2,2,1,1,1,2,0,1,4,3,4,3,3,2,1,1,1
"6856","62ca3ef8900946739da97145222e3107","F",57,49000,142,6,5,1,5,9,21.14,2.35,6.41,6.41,1,1.84,8,5,5,0,1,5,0,5,1,0,6,5,5,5,5,5,1,1,1
"6857","a83b13b3bfe245189f5cf414ba2cdb3f","F",71,86000,935,4,2,2,8,4,80.02,20,21.96,18.56,2,21.45,2,8,2,1,1,1,1,2,1,1,4,4,3,2,2,2,2,2,2
"6858","47e9f9fcd7a248aca993ab995f072552","M",56,96000,119,3,1,2,7,6,147.18,24.53,30.1,22.88,2,25.36,4,7,0,3,0,0,1,0,0,2,1,1,3,1,1,0,1,1,2
"6859","8cd664a131394da28639183c80c3cab7","F",68,59000,216,4,4,3,13,7,94.79,13.54,18.67,11.36,3,15.18,4,13,1,2,1,1,2,1,1,2,3,2,3,3,2,1,2,1,3
"6860","681f57254d5541e0a9b5948929811bce","F",57,92000,636,5,5,3,17,9,221.03,24.56,33.18,23.33,3,25.17,6,17,2,1,2,2,1,2,2,1,5,3,3,5,3,2,3,2,2
"6861","141acdc240c34737bc25aaa030051b1e","O",77,85000,788,5,5,3,18,13,304.55,23.43,33.62,18.94,3,24.77,10,18,2,1,2,2,1,2,2,1,5,4,3,5,4,2,3,3,2
"6862","cfd66def1f3c4050a1d7dfd3f928cd44","F",52,81000,728,4,2,3,22,8,196.23,24.53,39.41,23.25,3,25.3,5,22,3,1,0,1,1,3,2,1,4,2,3,2,1,3,3,2,2
"6863","5532d4074ad946a8bc19ad1b1d4347ac","M",56,71000,893,3,2,3,25,6,114.32,19.05,41.36,24.31,3,13.79,3,25,3,0,0,2,0,3,3,0,3,2,1,2,2,3,3,2,1
"6864","f126206918334d3ea43168faa612e277","M",59,31000,197,1,0,0,0,4,33.34,8.34,13.89,0,0,8.34,4,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0
"6865","8d87b4721b494123b655374a403a75ed","F",58,41000,90,4,3,3,12,13,121.63,9.36,14.12,11.39,3,8.75,10,12,2,2,0,2,1,2,1,2,3,2,3,3,2,2,2,1,3
"6866","9a9b396176624d1296897645eceb65c0","O",21,60000,157,5,4,0,0,2,6.15,3.08,4.6,0,0,3.07,2,0,3,2,0,3,1,3,0,0,5,4,3,4,4,3,0,0,0
"6867","5ed0135d7ad9443f82a69861cb2fdb3e","M",74,55000,260,5,2,2,8,8,24.1,3.01,5.89,5.89,1,2.6,7,8,1,3,1,0,1,1,1,1,4,2,4,2,2,1,2,1,2
"6868","677d86af9c3a41d7bbe03b087705ea99","M",77,56000,288,6,4,0,0,5,10.21,2.04,5.2,0,0,2.04,5,0,0,4,2,0,3,0,0,0,6,4,5,4,4,0,0,0,0
"6869","894d620373384c5f8c25e28d15de7959","M",62,69000,406,5,5,5,40,21,352.17,16.77,26.97,18.67,5,16.18,16,40,5,0,0,5,0,5,5,0,5,5,2,5,5,5,5,5,2
"6870","c249bfa89db240289392f1c30b7b7163","F",63,75000,277,4,2,2,15,6,116.72,19.45,24.54,17.23,2,20.56,4,15,2,0,2,1,0,2,2,0,4,2,3,2,2,2,2,1,2
"6871","9fdd832da9314bddbc5eb1b0aad221bb","F",60,42000,1216,4,4,3,7,23,149.66,6.51,64.56,2.43,3,7.12,20,7,0,3,1,0,3,0,0,3,4,2,4,4,2,0,3,2,3
"6872","79c8b1dbf8e8408e85c4f7473412788e","F",54,102000,458,3,2,1,10,3,71.94,23.98,26.88,23.03,1,24.45,2,10,2,0,1,1,0,2,1,0,3,1,3,2,1,2,1,1,1
"6873","dc521ab68ca546e0bd663811c091277b","M",57,55000,14,5,2,1,5,3,6.9,2.3,5.41,5.41,1,0.74,2,5,2,3,0,1,1,2,1,0,4,2,5,2,2,2,1,1,1
"6874","6e30c103b3c446d58513c19a4da6e39b","F",85,38000,355,6,3,3,18,11,79.8,7.25,13.02,9.1,3,6.56,8,18,2,3,1,1,1,2,2,1,4,3,5,3,3,2,3,2,3
"6875","2f811436e81b461e882079479c68e72d","M",51,36000,27,6,4,3,9,9,95.92,10.66,18.68,15.73,3,8.12,6,9,1,4,1,1,2,1,0,3,4,1,5,3,1,1,2,0,3
"6876","713ea3c455b14fa3b18d47f15ef150a9","M",66,61000,165,3,3,1,2,4,112.41,28.1,100.51,100.51,1,3.97,3,2,1,2,0,1,2,1,0,1,3,2,3,3,2,1,1,0,1
"6877","70f0cba2dfeb48d2817d789ba39b1939","F",59,35000,336,6,4,4,25,6,62.31,10.38,15.43,11.01,3,9.76,3,25,2,3,1,2,1,2,2,2,3,1,5,3,1,2,2,1,3
"6878","4442993b339f48d2b8cf3f2af357cfa3","M",28,68000,37,5,5,3,18,6,33.9,5.65,14.56,10.43,2,3.26,4,18,4,1,0,4,1,4,2,1,5,4,3,5,4,4,3,2,2
"6879","33be916683434fa3b66027d490a33e2c","M",40,56000,456,5,5,3,17,13,200.46,15.42,26.29,16.32,3,15.15,10,17,3,1,1,3,1,3,2,1,5,3,3,5,3,3,3,2,2
"6880","5e19e1cf9fbf430680d752ee2003b404","F",52,88000,957,6,6,4,20,8,172.55,21.57,36.04,19.38,3,22.88,5,20,2,2,2,2,2,2,2,2,6,3,6,6,3,2,4,3,4
"6881","3f2a5ab7168645479b7b11be3147d4dc","F",87,72000,742,5,3,3,25,10,203.95,20.4,31.61,22.29,3,19.58,7,25,3,0,2,3,0,3,3,0,5,3,3,3,3,3,3,3,1
"6882","c830751fd5de4453a105b0bd54aa070f","F",54,79000,99,4,3,2,10,3,68.51,22.84,25.23,22.62,2,23.26,1,10,1,2,1,1,1,1,1,1,3,1,4,3,1,1,1,1,2
"6883","f12026bef50743d0a4337abebf1729a8","F",54,79000,416,5,5,4,14,14,301.12,21.51,29.46,24.72,4,20.23,10,14,1,3,1,1,3,1,1,3,4,2,5,4,2,1,3,2,4
"6884","f12407b8b57341bc8485757508874811","M",59,32000,333,4,3,0,0,0,0,0,0,0,0,0,0,0,3,0,1,2,0,3,0,0,4,2,3,3,2,3,0,0,0
"6885","dee0dc6b04b642e28bd0543ffc770bab","F",68,74000,548,2,1,1,3,3,46.29,15.43,18.84,14.16,1,16.06,2,3,0,2,0,0,1,0,0,1,1,1,2,1,1,0,1,1,1
"6886","4e10162162e04db9a8762949c7239d04","M",69,43000,889,4,4,2,4,23,66.05,2.87,11.72,3.93,2,2.77,21,4,1,2,1,1,2,1,0,2,4,3,3,4,3,1,2,2,2
"6887","0c74d9a15b9f4b4aa85e150e55b9beb6","F",48,31000,150,4,2,0,0,4,10.79,2.7,6,0,0,2.7,4,0,1,1,2,1,0,1,0,0,3,2,3,2,2,1,0,0,0
"6888","abd10430922642a2afac8fcaaab4dd14","F",42,74000,345,5,5,1,2,8,33.12,4.14,9.68,9.68,1,3.35,7,2,2,2,1,2,2,2,0,1,5,5,3,5,5,2,1,1,1
"6889","3a97e25f6f4c4bdca5507037f985b4f6","M",64,67000,42,6,6,1,5,4,64.42,16.1,20.86,15.7,1,16.24,3,5,3,1,2,3,1,3,1,0,6,6,4,6,6,3,1,1,1
"6890","3d28370352d642c7a3223284c83d9bdc","M",60,74000,633,6,2,3,18,4,73.95,18.49,26.7,21.97,3,8.04,1,18,4,1,1,0,1,4,2,1,6,4,3,2,2,4,3,2,2
"6891","1acf2c2567854a3f83bc6f80abd2795a","M",21,31000,898,4,3,1,2,16,101.59,6.35,14.16,3.59,1,6.53,15,2,0,3,1,0,2,0,0,1,4,2,4,3,2,0,1,1,1
"6892","6ae4f7f014eb47e9a059839788cd8de3","M",54,76000,262,5,2,3,17,5,91.54,18.31,28.12,16.5,2,19.51,3,17,4,1,0,1,1,4,2,1,5,2,5,2,2,4,3,2,3
"6893","7abeaafc50754789be2215e5c6322ecd","M",69,97000,956,4,2,3,18,7,202.21,28.89,37.88,32.5,2,27.44,5,18,2,2,0,0,2,2,1,2,3,2,3,1,1,2,2,2,2
"6894","956bb2a66d944fbeb9d50242f3839930","M",82,97000,573,4,4,3,15,10,253.7,25.37,38.02,22.8,3,26.47,7,15,2,1,1,2,1,2,2,1,3,3,3,3,3,2,2,2,3
"6895","eaef10f33ead4f30bbccb8aa3d5eb9e5","F",24,53000,996,5,3,3,20,15,200.04,13.34,22.29,12.91,3,13.44,12,20,1,2,2,1,1,1,1,2,3,2,4,2,2,1,1,1,3
"6896","3189cbd23b2d44938a71fd178d23d625","F",61,83000,854,5,4,4,19,10,238.48,23.85,33.2,21.07,4,25.7,6,19,2,2,1,2,2,2,2,2,5,4,4,4,3,2,4,3,4
"6897","77e4e977834d4eb1ba2a5755731dcf83","M",64,85000,967,2,0,1,5,2,43.83,21.91,28.01,28.01,1,15.82,1,5,0,2,0,0,0,0,0,1,1,0,2,0,0,0,0,0,1
"6898","a6d2bc2a28094a07a5c273dc542cefdc","O",61,69000,950,6,6,5,28,18,314.78,17.49,27.84,18.58,5,17.07,13,28,2,3,1,2,3,2,2,3,4,3,6,4,3,2,3,3,5
"6899","584d1995b883496fafd060f65ca831e6","F",55,96000,283,5,5,3,8,4,89.12,22.28,27.11,21.2,3,25.51,1,8,0,3,2,0,3,0,0,3,5,4,3,5,4,0,3,2,3
"6900","31f72426dff344ed8b1b1258366caf8d","M",40,34000,171,4,3,1,5,5,16.44,3.29,5.26,5.26,1,2.8,4,5,3,0,1,2,0,3,1,0,4,2,3,3,2,3,1,1,1
"6901","f49ea4a7ff694967a8716c8d85d7e394","M",65,68000,1319,6,4,1,5,14,49.49,3.54,8.01,6.87,1,3.28,13,5,2,1,3,2,0,2,1,0,5,2,5,4,2,2,1,0,1
"6902","bc671dda0ff74b72b38572768b6a943b","M",52,60000,116,5,4,0,0,4,13.57,3.39,6.25,0,0,3.39,4,0,2,2,1,2,1,2,0,0,5,4,2,4,4,2,0,0,0
"6903","49ab0b1075fb43deacf520733e260ed5","M",65,89000,458,5,5,4,13,9,192.88,21.43,28.1,22.88,4,20.28,5,13,0,4,1,0,4,0,0,4,4,3,4,4,3,0,3,2,4
"6904","fb80db90446a475db59c2c82cbd26fec","M",39,61000,78,4,2,0,0,5,14.44,2.89,3.83,0,0,2.89,5,0,2,1,1,2,0,2,0,0,4,2,3,2,2,2,0,0,0
"6905","4e7d4faae08241dabb6d2c1b6857830c","M",73,32000,770,6,5,4,19,20,156.03,7.8,12.98,9.83,4,7.29,16,19,2,3,1,2,2,2,2,2,6,5,4,5,5,2,4,4,3
"6906","ccd97c93c5544596847e18af79d555ba","F",56,80000,316,6,5,4,19,14,303.64,21.69,30.13,23.12,4,21.12,10,19,2,2,2,2,2,2,2,2,6,5,5,5,5,2,4,4,4
"6907","7ca7aeaf87024c27bceba0e700a0d9cc","F",90,95000,171,4,4,3,17,3,60.79,20.26,24,20.26,3,0,0,17,2,2,0,2,2,2,2,1,4,3,3,4,3,2,3,2,2
"6908","48d781b45b1f454b9d19f5144864eebc","M",59,46000,47,5,4,1,5,5,16.83,3.37,5.65,5.5,1,2.83,4,5,4,0,1,3,0,4,1,0,5,4,2,4,4,4,1,0,1
"6909","ae5d734b4970435cbdc30f7482ac6922","F",56,67000,1045,4,4,4,15,11,177.18,16.11,24.72,12.53,4,18.15,7,15,2,2,0,2,2,2,2,2,4,3,4,4,3,2,4,3,4
"6910","17c0490a3b724ae6b5c109a20e890fce","M",77,54000,277,2,2,1,5,4,46.11,11.53,14.64,11.33,1,11.59,3,5,0,1,1,0,1,0,0,1,1,1,1,1,1,0,0,0,1
"6911","a5e995abf9d04d488380c6e5bb3d0814","M",32,66000,162,4,3,0,0,4,9.4,2.35,3.71,0,0,2.35,4,0,1,3,0,1,2,1,0,0,3,3,4,3,3,1,0,0,0
"6912","dd2d770b5b9f41bd9382964971dde25e","F",61,81000,806,5,5,2,8,8,172.15,21.52,32.71,25.02,2,20.35,6,8,1,2,2,1,2,1,1,1,5,2,5,5,2,1,2,2,2
"6913","1c6d78d003044f79b8fe208e971f22ce","M",44,52000,774,5,5,5,20,12,170.89,14.24,22.64,15.18,5,13.57,7,20,2,3,0,2,3,2,2,3,4,1,5,4,1,2,4,1,5
"6914","5d8729b17d7243bfbd65dfc3a608090a","M",20,37000,357,3,2,1,2,4,17.01,4.25,12.52,12.52,1,1.5,3,2,1,1,1,0,1,1,0,1,3,2,2,2,2,1,1,1,1
"6915","1b5ad32f9861469c923ec8f065cdd9d3","M",63,75000,819,3,3,2,13,9,199.08,22.12,29.98,22.06,2,22.14,7,13,1,1,1,1,1,1,1,1,3,3,2,3,3,1,2,2,2
"6916","613083a03d7c44978ebf6ba0ad7c23be","M",60,78000,965,5,5,3,20,6,120.64,20.11,28.63,20.9,3,19.31,3,20,2,2,1,2,2,2,1,2,3,2,4,3,2,2,1,1,2
"6917","2f772790746c49409d01ccc87e05e10b","M",21,55000,169,3,3,0,0,10,30.45,3.04,5.56,0,0,3.04,10,0,2,1,0,2,1,2,0,0,3,3,2,3,3,2,0,0,0
"6918","33363cabd4a94bb181a90dd22b572f65","F",63,90000,720,4,4,2,15,10,228.95,22.9,35.33,24.4,2,22.52,8,15,2,1,1,2,1,2,1,1,3,2,4,3,2,2,1,1,2
"6919","5bab2beb0b884d209db0b530b26f2363","M",83,56000,456,5,5,4,12,13,166,12.77,18.41,14.72,4,11.9,9,12,1,3,1,1,3,1,1,3,5,1,5,5,1,1,4,1,4
"6920","42b08cfe20c54e15ab6815c4a1d9d2cf","F",31,33000,352,5,2,1,5,7,104.58,14.94,84.74,84.74,1,3.31,6,5,2,3,0,2,0,2,0,1,4,2,5,2,2,2,0,0,1
"6921","8d5dc8f536bb487e9d5c72db1367b1d2","M",22,50000,182,4,3,1,5,10,472.66,47.27,355.41,15.83,1,50.76,9,5,1,1,2,1,0,1,1,0,3,1,4,3,1,1,1,1,1
"6922","5e2b7a1c76eb4c7c825c331b9a9f696e","M",24,62000,20,6,2,1,5,4,15.19,3.8,7.06,7.06,1,2.71,3,5,2,3,1,2,0,2,1,0,5,2,6,2,2,2,1,1,1
"6923","ad6a9cf0594d401c94b62590989c5644","M",35,46000,53,6,5,5,25,14,150.53,10.75,19.84,11.07,4,10.62,10,25,3,2,1,2,2,3,3,2,4,1,6,3,0,3,3,1,5
"6924","92105bd31e38472ab74fbb1345e0ad7b","M",45,92000,302,4,4,1,5,7,155.66,22.24,29.58,16.44,1,23.2,6,5,1,0,3,1,0,1,1,0,4,1,4,4,1,1,1,1,1
"6925","b9ddc4c9d1b944d0848f619be3bd65e9","F",40,84000,150,4,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,4,0,0,4,3,2,3,2,4,0,0,0
"6926","0a68034a1858477e8053ca18a05c213c","F",69,110000,457,4,3,1,10,2,61.73,30.86,32,29.73,1,32,1,10,2,1,1,1,1,2,1,0,4,4,3,3,3,2,1,1,1
"6927","62d559a3f7274bc9809b514c41d2475e","M",78,117000,371,5,4,2,15,6,185.54,30.92,37.76,30.05,2,31.36,4,15,1,2,2,1,1,1,1,1,4,2,3,3,2,1,1,1,1
"6928","0fc77fd7b2b24809826e1d3825fed3d8","F",40,84000,371,6,6,3,11,12,240.63,20.05,24.94,22.15,3,19.35,9,11,0,3,3,0,3,0,0,3,5,4,4,5,4,0,2,2,3
"6929","55c44f36cd9a46079ba4ece24ebd1773","M",20,33000,955,6,3,5,18,14,118.63,8.47,15.06,9.63,5,7.83,9,18,1,4,1,0,2,1,1,4,5,3,5,3,3,1,4,2,5
"6930","714a2a8785fa4e2eadbb69b51f1369ac","M",46,51000,7,6,6,1,3,2,29.18,14.59,17.36,17.36,1,11.82,1,3,1,3,2,1,3,1,0,1,6,5,5,6,5,1,1,1,1
"6931","3b0daacc4b0842fcb83ff8a4e842fa81","M",46,95000,86,3,3,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,0,0,0,3,0,3,3,0,0,0,0,0
"6932","7cd10d543a89477a80a758fc4d3657a1","M",27,56000,83,4,3,2,10,9,47.95,5.33,17.41,6.28,2,5.06,7,10,3,1,0,2,1,3,1,1,3,1,3,2,1,3,1,0,2
"6933","7e8da1599cce45e4beaa2e0480636076","M",78,85000,866,6,2,3,17,15,316.52,21.1,29.43,19.79,3,21.43,12,17,2,1,3,1,1,2,2,1,6,5,3,2,2,2,3,3,2
"6934","d61f587847c54c18b2761b70417df7bc","M",75,51000,837,5,5,4,30,8,101.72,12.71,19.05,15.74,3,10.9,5,30,4,0,1,4,0,4,4,0,5,3,4,5,3,4,4,3,3
"6935","5ff1dfe459bb47b3987be79eabe8b49d","M",68,1e+05,320,5,4,5,19,9,213.89,23.77,33.32,23.48,5,24.12,4,19,1,4,0,1,3,1,1,4,4,4,5,4,4,1,4,4,5
"6936","a8d40bf3f96843ae8a16aafd85deaabf","M",35,73000,235,6,4,1,2,12,40.85,3.4,7.01,0.78,1,3.64,11,2,0,3,3,0,1,0,0,1,4,2,5,4,2,0,1,1,1
"6937","f521b240922448e38983582db3563428","F",60,84000,602,4,4,3,17,7,148.06,21.15,25.92,20.28,3,21.8,4,17,2,1,1,2,1,2,2,1,4,3,3,4,3,2,3,3,2
"6938","62f918cdbfef4e4c89220fec49a98969","M",23,32000,196,4,4,3,10,11,71.78,6.53,13.09,7.28,3,6.24,8,10,0,3,1,0,3,0,0,3,3,3,3,3,3,0,2,2,3
"6939","4d98b7f2489241ce83e363f6862b0961","M",67,67000,226,3,2,2,6,24,83.26,3.47,10.22,4.7,2,3.36,22,6,0,3,0,0,2,0,0,2,2,2,3,2,2,0,2,2,2
"6940","1f7289c15fe14adab43983d43d4a0390","M",58,31000,949,5,2,1,5,12,29.87,2.49,6.67,6.67,1,2.11,11,5,3,1,1,1,0,3,1,0,4,3,2,2,2,3,1,0,1
"6941","5cfc907778a9457382cf0731819cebe2","F",74,91000,981,6,3,4,22,9,186.39,20.71,30.8,17.01,4,23.67,5,22,5,1,0,2,1,5,3,1,6,4,4,3,3,5,4,3,3
"6942","1f7e721ece654f62a8fd629f59dfd60e","M",77,83000,851,5,5,4,22,11,278.21,25.29,36.66,27.82,4,23.84,7,22,2,2,1,2,2,2,2,2,4,3,5,4,3,2,3,3,4
"6943","cc71b85ec36d43dfabafede2e142fc9e","F",22,63000,444,4,2,4,12,15,254.9,16.99,30.33,20.27,3,16.18,12,12,0,4,0,0,2,0,0,4,3,2,4,2,2,0,3,2,4
"6944","82a4721d25fa4f6b8f3450fb6d327854","M",57,77000,322,6,6,4,15,5,107.04,21.41,27.32,20.24,3,23.16,2,15,2,2,2,2,2,2,2,2,6,2,6,6,2,2,4,2,4
"6945","f540ab0d259d4afd93a15d665cbbe094","M",49,33000,283,4,0,0,0,1,4.95,4.95,4.95,0,0,4.95,1,0,1,2,1,0,0,1,0,0,3,1,4,0,0,1,0,0,0
"6946","565d92b886b44ac09d4b80d2e7f0dffe","F",63,118000,353,5,2,2,4,3,74.9,24.97,27.26,23.82,2,27.26,1,4,0,4,1,0,2,0,0,2,5,3,4,2,2,0,2,1,2
"6947","7b7f2e6d79f8480a9872535c492adec9","M",54,69000,462,4,1,2,10,7,133.33,19.05,29.85,16.64,2,20.01,5,10,2,0,2,0,0,2,2,0,4,1,3,1,1,2,2,0,2
"6948","329a9b32e7e0475cb2643125919c4d90","M",31,46000,781,5,5,3,9,19,69.85,3.68,11.51,4.61,3,3.5,16,9,3,2,0,3,2,3,1,2,5,2,5,5,2,3,3,0,3
"6949","db71cc5c39584742b495139b180daa20","M",64,40000,491,4,2,3,7,18,58.35,3.24,7.12,5.56,3,2.78,15,7,1,3,0,1,1,1,0,3,4,2,3,2,2,1,3,1,3
"6950","989c1a0aab464aefbeff92261b090784","M",67,73000,985,5,2,4,13,9,156.95,17.44,24.52,16.32,3,18,6,13,1,3,1,0,2,1,1,3,5,3,5,2,2,1,4,3,4
"6951","b68d4b8fa0e94acbb8f5d3b83a0b0c72","M",48,110000,991,3,2,1,2,2,38.62,19.31,22.97,15.65,1,22.97,1,2,0,2,1,0,1,0,0,1,3,0,3,2,0,0,1,0,1
"6952","e8c90e65c0ee4de89fd66cf514730c88","M",52,65000,177,5,5,3,7,9,135.37,15.04,25.17,18.81,3,13.15,6,7,0,3,2,0,3,0,0,3,5,3,3,5,3,0,3,1,3
"6953","93f7e0a48c2047e28a4b3457046c466e","F",54,60000,956,4,1,1,3,11,25.26,2.3,4.22,2.11,1,2.32,10,3,1,3,0,0,1,1,0,1,4,1,4,1,1,1,1,1,1
"6954","a5cde6ee9df740b5afd639bb94a007ba","M",61,99000,851,4,3,3,25,5,740.03,148.01,644.85,20.94,3,338.6,2,25,3,0,1,2,0,3,3,0,4,3,1,3,2,3,3,2,1
"6955","2ad98e767e5c472cbdf9e44a87366ef7","M",37,40000,140,5,3,0,0,1,0.69,0.69,0.69,0,0,0.69,1,0,3,2,0,2,1,3,0,0,3,2,4,2,2,3,0,0,0
