"","person_id","offer_num1","offer_num2","offer_num3","offer_num4","offer_num5","offer_num6","offer_viewed1","offer_viewed2","offer_viewed3","offer_viewed4","offer_viewed5","offer_viewed6"
"10641","9aa538ebf4704f10b8c53e221e6e1efe","offer1",NA,"offer1","offer10","offer8","offer2",1,NA,1,NA,1,1
"10642","a09c68b1798542a6ae9277046de72dc3","offer6",NA,"offer10",NA,"offer6","offer8",1,NA,NA,NA,1,1
"10643","d9da2d2416fc44ac87c506b36c71d921","offer9","offer1","offer10","offer4","offer5",NA,1,1,NA,NA,NA,NA
"10644","92f3cc3dfaec453aa262158b723b9263","offer10",NA,"offer1","offer2","offer9",NA,NA,NA,1,1,1,NA
"10645","7f4ee7812fe042ba95548f0e8bbf5973","offer7","offer9",NA,"offer10","offer4","offer9",1,1,NA,NA,1,1
"10646","c67b107ebbc642549436c9b33e987bff","offer10","offer2","offer5","offer6","offer1","offer1",NA,1,NA,1,1,1
"10647","a1b9e86542dc4136a522c254616dfa6e","offer9","offer4",NA,"offer10","offer7","offer10",1,NA,NA,NA,1,NA
"10648","4056d15bfaf94aca9600d139493cee45","offer1","offer8","offer4","offer9","offer9","offer5",1,1,NA,1,1,NA
"10649","f952e2943933489faa4d7b269190e644","offer4",NA,NA,NA,"offer2","offer8",NA,NA,NA,1,1,1
"10650","e64b41697854427e8286ce5514803f60","offer4",NA,"offer4",NA,"offer9",NA,NA,NA,NA,NA,1,NA
"10651","450b891b1e3b4123b453d34d2c1d187b","offer1","offer10","offer1","offer2",NA,"offer10",1,1,1,1,NA,1
"10652","047db31ef98140149f97667abee20860","offer10","offer6","offer9","offer5","offer10","offer9",1,1,NA,NA,NA,1
"10653","f8f75cc666f64d8da5609d04379c7e7e","offer6","offer8",NA,"offer1","offer5",NA,1,1,NA,1,NA,NA
"10654","609dffa9eb714e3281a9aca1e5ce48f0","offer10",NA,"offer5","offer1","offer10","offer5",1,NA,NA,1,1,NA
"10655","7ebc1c5f8180493f91077a3aaf37167a","offer8","offer10",NA,"offer5","offer6",NA,1,NA,1,1,1,NA
"10656","6b040d1c99e84530ac93693ef5714da6","offer2","offer4","offer1","offer7",NA,"offer8",1,1,1,1,NA,1
"10657","72faeca8924a4501ab16088c3de45173","offer7","offer9","offer8","offer2",NA,NA,1,1,1,1,NA,NA
"10658","acc86d3bd45d4e4688cd1be20e5a7294","offer3","offer3","offer10",NA,"offer2","offer3",NA,NA,NA,NA,1,1
"10659","3f4cf7d14e744e18a4912b9662c04152","offer10","offer4","offer4","offer10",NA,"offer2",1,1,1,1,NA,1
"10660","3d2196a1593a441984b14dfcb9f4f07a","offer9",NA,"offer6","offer2","offer2","offer4",1,NA,1,1,1,1
"10661","f2aa77cb42534b00be0db65a811a9038","offer10","offer2",NA,"offer10","offer7",NA,NA,1,NA,NA,NA,1
"10662","339ce280165b40cb856d943db119499a","offer7",NA,NA,"offer2","offer7","offer2",1,NA,NA,1,1,1
"10663","5a6e0c3dae854f4b92c8529f9da24c41","offer4","offer7",NA,"offer4","offer8","offer2",1,1,NA,NA,NA,1
"10664","84bef07948ce495a8b9d260d46756028","offer5","offer7",NA,"offer10",NA,"offer10",NA,1,NA,1,NA,1
"10665","b1f4e2cbbdd6480699e0f0a355822f49","offer3",NA,"offer5",NA,"offer3","offer10",1,NA,NA,NA,NA,1
"10666","91d9e3da49d948c6b5df97d390d91a38","offer10",NA,"offer5","offer8","offer9","offer10",NA,NA,NA,1,1,1
"10667","a0899ec8221b4e37825a350b2179534c","offer8","offer1","offer4","offer2",NA,"offer2",1,1,1,1,NA,1
"10668","6d7aa10b26f64ad9afd6a1dd233e0884","offer10","offer10","offer6","offer9","offer6","offer7",NA,NA,NA,1,1,1
"10669","2c7f7d16d67442158d99ee0a5ea6ab6c","offer4","offer3","offer6",NA,"offer4",NA,NA,NA,NA,1,1,NA
"10670","fa6cfbabbe46467f9e9f276e20f0e48a","offer4",NA,"offer4","offer8","offer7",NA,NA,NA,NA,1,1,NA
"10671","4071653f161042b2bf21a1c18c093a33","offer2","offer8","offer2","offer10","offer9","offer3",1,1,1,1,NA,1
"10672","080ee808af4d416ab7c598b3bf2855ba","offer9","offer2","offer9","offer10",NA,"offer1",1,1,1,NA,NA,1
"10673","ec93fe749a8e42628138f96bb29d1ac5","offer8",NA,"offer9","offer5","offer10","offer10",1,NA,1,NA,NA,1
"10674","9d5b3daf402841f7a88d271f3d731829","offer3",NA,"offer5",NA,"offer8",NA,1,NA,1,NA,1,NA
"10675","89507aca336640968fbee05111d881da","offer5",NA,"offer3","offer6","offer3","offer5",1,NA,NA,1,NA,NA
"10676","24ca691f4052491ab91968123408266b","offer2","offer8",NA,"offer8","offer2",NA,1,1,NA,1,1,NA
"10677","b784cc0181ee49f59ffca05ab571872a","offer7","offer1",NA,"offer6","offer10",NA,1,1,NA,1,NA,NA
"10678","1bc6fd5df70a489e9cc4641f3dab8688","offer1",NA,"offer9","offer1",NA,"offer1",1,NA,1,NA,NA,NA
"10679","1658a9c4b49b43ea830639d0b26eb1ce","offer3",NA,"offer5","offer8","offer9","offer2",1,NA,1,1,1,1
"10680","5393e8c9ce154c8aa2fbd35d7863d87d","offer9",NA,"offer6",NA,"offer10","offer7",1,NA,1,NA,NA,1
"10681","68ad3d39d2e041e7a1e4655bc023f0c8","offer10","offer5",NA,"offer2","offer7",NA,1,1,NA,1,1,NA
"10682","b83015754a8f40039405b5edd29252b2","offer4","offer4","offer10","offer8",NA,"offer6",NA,NA,NA,1,NA,1
"10683","42d1b66fa6ea43d1a808494b6fd1162b","offer7",NA,"offer4",NA,"offer9",NA,1,NA,1,NA,1,NA
"10684","41ca7dbb0a4a487da4f9969f7cd6984b","offer6","offer3","offer2",NA,"offer3","offer6",1,1,1,NA,1,1
"10685","0651e2ab376f4608886a5b4a310944fc","offer9","offer9","offer1","offer9","offer3","offer8",1,1,1,1,1,1
"10686","8f2d36e9780b4ce095e53920740e72b3","offer4","offer7","offer5",NA,"offer9","offer3",1,1,NA,1,1,1
"10687","25728973953247e0967b02785afeed97","offer9","offer2","offer9","offer3","offer3","offer9",1,1,1,1,1,1
"10688","1ac81209aaeb494bb9f78b29cdad85a7","offer7","offer4",NA,"offer5","offer10",NA,1,NA,NA,NA,1,NA
"10689","cced1422fef84ad7b1cbeedbd96b28aa","offer4",NA,NA,"offer2","offer9","offer6",NA,NA,NA,1,1,1
"10690","2f34a9bfb1c343adb97d9176ac5ebb1e","offer7","offer10","offer8","offer1","offer9","offer4",1,NA,1,NA,1,NA
"10691","d547b897d249479aa5c5d6fe4665e078","offer3",NA,"offer4",NA,NA,"offer9",1,NA,NA,NA,NA,1
"10692","39992ea3e85c48fba2934741c1825482","offer8",NA,"offer1",NA,"offer3",NA,1,NA,1,NA,NA,1
"10693","df1ec0d168064e74a20fb178bc9082ae","offer4","offer4",NA,NA,"offer6",NA,1,1,NA,NA,1,NA
"10694","23675894e69749f0bfaf7c1e26d0cb12","offer7","offer5",NA,"offer6","offer1",NA,1,NA,NA,1,1,NA
"10695","ea852d66433644f39563afec12ae39c2","offer9","offer9","offer4","offer1",NA,"offer5",1,1,NA,1,NA,NA
"10696","3f0081b6b7cb4ad4af44d3472e54da51","offer8","offer2","offer10","offer6","offer5","offer9",1,1,NA,1,NA,1
"10697","7909c2934c6e41eca309e865cb401b00","offer2","offer1",NA,NA,"offer1","offer1",1,1,NA,NA,1,1
"10698","c9eed1f79316414183383096b7a95347","offer3",NA,"offer3","offer3","offer6","offer6",NA,NA,NA,NA,1,1
"10699","30656ebd73d84c0ba0b8784ed2b27bbe","offer8","offer4",NA,"offer6",NA,"offer3",1,1,NA,1,NA,1
"10700","d65a8809ec0849e0b907e2e6f82be5c7","offer7","offer5","offer4","offer5",NA,"offer10",1,1,NA,NA,NA,NA
"10701","3fd9651d967c44cea221b3a5f645df1e","offer9","offer2","offer5",NA,"offer8","offer3",1,1,NA,1,NA,NA
"10702","7002342f48214d5bb4d7ec33e0c9e3db","offer1","offer1","offer9","offer7","offer8","offer6",1,NA,NA,1,1,1
"10703","30ab390d4075402483ff3162de6dd84a","offer1",NA,"offer1","offer1","offer4",NA,1,NA,NA,1,NA,NA
"10704","c5c124fa2145402da172d151c2acba5e","offer5",NA,"offer1","offer8","offer4","offer9",1,NA,1,1,1,1
"10705","a030a3876c974c529ad8acfed1ba0e3e","offer8","offer10","offer3","offer2","offer3","offer6",1,1,NA,1,NA,1
"10706","f25ddf8a89664bf594d972b8aecd428f","offer5",NA,"offer4","offer7","offer10","offer2",1,NA,1,1,1,1
"10707","f33f934662044f889318b4e5410da827","offer2","offer4","offer1","offer10","offer10","offer4",1,NA,1,NA,NA,NA
"10708","fc05227412c64551b11d24e6a07332c1","offer2","offer2","offer1","offer7",NA,NA,1,1,1,1,NA,NA
"10709","5ad6172a9cef4e848559f38d10feab02","offer7","offer5",NA,NA,"offer2",NA,1,NA,NA,NA,1,NA
"10710","05417c4386804c4fa74e34a3ca632f49","offer6","offer5","offer8","offer10",NA,NA,1,NA,1,NA,NA,NA
"10711","ec86781dc82043deb1a07968de7383d9","offer3","offer6","offer8","offer6","offer2",NA,NA,1,1,1,1,NA
"10712","bee96e5ef7de46afbab6652067203fed","offer5","offer5",NA,"offer5","offer9","offer3",NA,1,NA,1,1,NA
"10713","a3fa9c5ae07348f0ad9c6942a17e063b","offer6","offer3","offer3","offer2","offer1","offer6",1,1,1,1,1,1
"10714","c4be80f0d24a408cbf2131603bb93b66","offer9","offer8","offer3","offer10","offer6","offer6",1,NA,1,1,1,1
"10715","1ac8b6a96fdb46ef882e0d41818f8f2d","offer2",NA,NA,NA,"offer4",NA,1,NA,NA,NA,1,NA
"10716","a2eadf0236d54377bda77db37051fc77","offer5","offer6","offer6","offer8",NA,"offer4",NA,1,1,NA,NA,1
"10717","c35d2009f1a1434fb4f59658f14ad0ec","offer10","offer4","offer6",NA,"offer2","offer6",1,NA,1,NA,1,1
"10718","9ab70826a6ae46848c108fd59643355d","offer1","offer2",NA,NA,NA,NA,1,1,NA,NA,NA,NA
"10719","377687bb736a44c1b89cf32852dce2ad","offer5",NA,"offer4","offer1","offer4","offer2",1,NA,NA,NA,1,1
"10720","2fbbdca82a9c45d6898d5a18d0227410","offer2",NA,"offer6","offer4","offer2","offer7",1,NA,1,1,1,1
"10721","e4c03129a4bb4dadb476ab4a4dec775c","offer8","offer2",NA,NA,"offer1","offer7",1,1,NA,NA,1,1
"10722","a2d4c124881d4e57afe49870239612b3","offer6","offer7","offer2","offer10","offer2","offer7",1,1,1,NA,NA,1
"10723","89db9e6efae9458cb649a6474671d039","offer10","offer1","offer8","offer3","offer4",NA,1,1,1,NA,NA,NA
"10724","e89759102bca4709ba8ceee153bc942c","offer8",NA,NA,"offer3","offer6",NA,1,NA,NA,1,1,NA
"10725","52293b30cace464aacc43227ab3538d2","offer6","offer4","offer2","offer10","offer1","offer10",1,1,1,1,1,1
"10726","f0067f5d15ed4c79932bf7e6fb12300b","offer9","offer4","offer8","offer7","offer6",NA,1,1,1,1,1,NA
"10727","3d92ee9eb0b444a6bc99e01c46e043ce","offer1",NA,"offer8",NA,"offer3","offer7",1,NA,1,NA,1,1
"10728","afc9a6447a1249a596f01c6409bbb8d6","offer10","offer1",NA,NA,"offer5","offer8",NA,1,NA,NA,NA,1
"10729","ac43af82b68d48cea31a0f0a229a1375","offer10","offer2","offer9",NA,"offer8","offer10",NA,1,1,NA,NA,NA
"10730","acf207b52925485cbda7a55472dcfb32","offer6","offer2","offer10","offer4","offer6",NA,1,1,1,1,1,NA
"10731","5a1eb960daed4810a66297792844e0de","offer3","offer7","offer5",NA,"offer10",NA,NA,1,NA,NA,NA,NA
"10732","eace5596afa84235b554fe7a7682a735","offer9","offer8","offer2",NA,"offer2","offer10",1,1,1,NA,1,1
"10733","9167e22d29424914b532d9d2da99f1f6","offer3",NA,NA,NA,"offer9","offer3",1,NA,NA,NA,1,NA
"10734","ca7c5edd04984546b13e366bbb75817b","offer3",NA,NA,"offer9",NA,NA,1,NA,NA,1,NA,NA
"10735","fba63c905e81484595de6ea571443a65","offer4","offer10","offer6",NA,NA,"offer2",1,1,1,NA,NA,1
"10736","f269083ec9444b59aea328843fcc3b8e","offer3",NA,NA,"offer10","offer10",NA,1,NA,NA,1,1,NA
"10737","de99bc7621114ae6a2038dde92bbfa4f","offer9","offer4","offer5","offer6",NA,NA,1,1,1,1,NA,NA
"10738","291689651ce14d62a5efe33e5706ce12","offer7","offer4","offer1","offer10","offer6",NA,1,1,1,NA,1,NA
"10739","969b8fe3917b42a58147fd26ce80a8c2","offer6","offer5","offer7","offer6","offer5","offer7",1,NA,1,1,NA,1
"10740","360e618ae997467facebe048c2cbb8e0","offer8","offer1","offer1",NA,"offer1","offer2",1,1,NA,NA,1,1
"10741","4409c9f2144b4599b4a8cffba0dc903f","offer7",NA,"offer3","offer3","offer5","offer4",1,NA,1,1,NA,1
"10742","815b2181c57b438086c2661cc6c33d78","offer1","offer8","offer9",NA,NA,"offer2",1,1,1,NA,NA,1
"10743","67b51df867b040ba8f97525907a8550c","offer3","offer7","offer2",NA,"offer9","offer3",1,1,1,NA,1,NA
"10744","e51d67eb9a1049098fc37032694ebb53","offer7","offer1","offer8","offer8",NA,NA,1,1,1,1,NA,NA
"10745","f963dab9f00d4d10b9179136834b0007","offer7","offer2","offer6","offer2","offer6","offer8",1,1,1,1,1,1
"10746","97a8ba1ac0b24bda94f21053233b480c","offer9","offer4","offer7","offer3","offer10","offer4",1,1,1,NA,NA,1
"10747","0dab5a72d09e42ee957a574567a5ad3f","offer6","offer3",NA,"offer9","offer6","offer8",1,1,NA,1,1,NA
"10748","0d732f0791d34ef393aa6dee0b260ede","offer8","offer9",NA,"offer10","offer9","offer9",1,1,NA,NA,1,1
"10749","a36a8550a93e4d04ae93e5e6cca1564d","offer6",NA,NA,"offer9",NA,"offer8",1,NA,NA,1,NA,1
"10750","90606ce7d8504daeb327c2c740ed1520","offer9","offer3","offer6",NA,"offer4","offer7",1,1,1,NA,1,1
"10751","759ec3a510e84d9598cf238f719dbda5","offer6",NA,"offer6","offer3","offer7",NA,1,NA,1,NA,1,NA
"10752","e1c43b9050494f5e9b51c057d7570a98","offer10",NA,"offer7","offer2","offer9","offer2",1,NA,NA,1,1,1
"10753","148e376617234f048dc6744258037926","offer7","offer8","offer5",NA,"offer5",NA,1,1,1,NA,NA,NA
"10754","76358128b4bb47fcb712c0198f5121d1","offer3","offer4","offer9","offer9","offer8","offer2",1,1,1,1,NA,1
"10755","36365eb0e56b4e45bb8b762a3d51edbf","offer1","offer4","offer5","offer7",NA,NA,1,1,1,1,NA,NA
"10756","cca7bdbba8394b44bcc2678e33e0f8dc","offer2","offer7",NA,"offer7",NA,"offer4",1,1,NA,NA,1,1
"10757","afd3e2b3a0da49379b6afceaeb250aea","offer10",NA,NA,"offer1","offer10","offer5",1,NA,NA,1,NA,1
"10758","769c873b9e4b4c6a84e6276ee6683ae9","offer5","offer2",NA,NA,"offer9","offer6",1,1,NA,NA,1,1
"10759","dcc6169a0d34425283c5453cc34c2e80","offer2","offer5",NA,"offer8","offer6","offer9",1,NA,1,1,1,1
"10760","653d8f383fab43d4a93b10b02bd67266","offer7",NA,"offer6","offer6","offer6","offer10",1,NA,1,1,1,NA
"10761","4de18cbefc364c78875fb6cedfde946f","offer6","offer1","offer2","offer6","offer8","offer10",1,1,1,1,1,1
"10762","1e2409f59ddc41789a97580bc0b9a9db","offer3",NA,NA,"offer9","offer7","offer1",1,NA,NA,1,1,1
"10763","2c65ec7f25ba4e03b32e5c3041d1ec27","offer5",NA,"offer8","offer9",NA,"offer7",1,NA,1,1,NA,1
"10764","b290a46d8d1e4b958f15f70b854f07de","offer5","offer4","offer8","offer8","offer3",NA,1,1,1,1,NA,NA
"10765","b39042dc2414439695d395c59b247a03","offer1","offer3","offer10","offer1","offer9",NA,1,NA,1,1,1,NA
"10766","9f1ac96a08aa4c88afc5888c99969420","offer1","offer3",NA,"offer3",NA,"offer5",1,NA,NA,NA,NA,NA
"10767","1f1c409789c247cba9b50d63aa078fcc","offer9",NA,"offer10","offer10","offer6","offer9",1,NA,1,1,1,1
"10768","40a030abad2b480d8ef6a31b6238a0e8","offer10","offer4","offer9","offer1","offer5","offer4",1,NA,NA,1,NA,NA
"10769","ecbf6ad5e59a484a8cb3296129d3beda","offer9","offer5","offer2","offer10","offer7","offer8",1,NA,1,1,1,NA
"10770","63f15b2c4c504f119c5b0a7245d2d7e2","offer6","offer3",NA,"offer3",NA,"offer8",1,1,NA,1,NA,1
"10771","981be70bd44940f7be52e5636ab486a0","offer3","offer3","offer7",NA,"offer2","offer5",1,1,1,NA,1,1
"10772","ebeb7e7fcb9b46b6b11221f0b58e6b6b","offer4",NA,NA,"offer5",NA,"offer5",NA,NA,NA,NA,NA,NA
"10773","fd081efc1be54e31ad5152450423913a","offer1",NA,"offer8","offer6",NA,NA,1,NA,1,1,NA,NA
"10774","83a269c90f7c44188b9be3fd856862fe","offer1","offer2",NA,"offer4",NA,NA,1,1,NA,1,NA,NA
"10775","c568fe9abced4ed0a5e0ec1930a6607d","offer1","offer7","offer5",NA,"offer8",NA,1,1,NA,1,1,NA
"10776","8a25b97de310488ca4b84c0c11c7d410","offer2","offer10","offer6","offer6","offer8","offer5",1,NA,1,1,1,1
"10777","36854e737253464ab290f4580084e38f","offer2","offer2","offer3","offer5","offer5","offer4",1,1,1,1,1,1
"10778","948067179d174edc9a3893d926849575","offer10","offer8","offer2","offer10",NA,"offer4",NA,1,1,NA,NA,NA
"10779","76830f4119594aa79e6d7627d96e00fc","offer2",NA,"offer10","offer6",NA,"offer9",1,NA,NA,1,NA,1
"10780","8a870f020ad54eda9bb326515d60e59b","offer7","offer10","offer1","offer5","offer9","offer7",1,1,NA,NA,1,1
"10781","dfec7270ef1d49f2af2ec67306f7ab4a","offer10",NA,"offer3","offer7","offer10","offer1",1,NA,1,1,1,1
"10782","1758511afba94e54939a010294f4c4a5","offer3","offer3","offer9",NA,"offer5","offer3",1,1,1,NA,1,1
"10783","c7b6395c96354283bbbc4d306b4bcc63","offer10","offer4","offer2","offer2",NA,NA,1,1,1,1,NA,NA
"10784","00fbb9b5edb94f02afbaf1eb49bb4d7d","offer8",NA,"offer1",NA,NA,"offer4",1,NA,1,NA,NA,1
"10785","2f6623e657b24825a063f8e0ec8e368a","offer7","offer10","offer3","offer2","offer7",NA,1,NA,NA,NA,NA,1
"10786","9443bc5b8ce4483887002ab33b94f89c","offer9",NA,NA,"offer6",NA,NA,1,NA,NA,1,NA,NA
"10787","ed213022de554001874b97fcff479283","offer7","offer1","offer8","offer5","offer1",NA,1,1,NA,NA,NA,NA
"10788","b0f6c2cc5d2a4412be80e74e76bd1226","offer2","offer8",NA,"offer6","offer1","offer10",1,1,NA,1,1,1
"10789","c5756832e20341c7a8b959046223e420","offer4","offer8",NA,NA,"offer3",NA,1,1,NA,NA,NA,NA
"10790","7f63df7e34f0450f81bdb65c3ab57295","offer2","offer2",NA,"offer2","offer7",NA,1,1,NA,1,1,NA
"10791","34d70d84fd3b4fa19a10e0d21836ee08","offer10",NA,"offer6","offer4","offer7",NA,1,NA,1,1,1,NA
"10792","21ce757cdf2441f3921014edc2775e6c","offer5","offer6","offer4",NA,NA,"offer1",NA,1,NA,NA,NA,1
"10793","8e96eadadb8c46bebc04f2697f4367fa","offer1","offer8","offer2",NA,"offer2","offer6",1,1,1,NA,1,1
"10794","0d430e04265c4049809fe2ce680940ee","offer1","offer1","offer1","offer4","offer7",NA,1,1,1,NA,1,NA
"10795","0f457f3ccf254eb0af0921ddd996b504","offer1",NA,"offer2","offer4","offer1","offer5",1,NA,1,NA,1,NA
"10796","38e17daa16b5474bb8d5de4b69e207b3","offer2","offer3","offer9","offer4","offer6","offer1",1,NA,1,NA,1,1
"10797","fceb1a5494e24ec7ab68da747f7373dc","offer3","offer10","offer4",NA,"offer2","offer5",NA,1,NA,NA,1,NA
"10798","4666b78dc3c7425c9043f1c492c6c765","offer3","offer3","offer2",NA,"offer10","offer5",NA,NA,1,NA,NA,NA
"10799","e3728b309d2a4dac904aa3286a8cb2ca","offer3","offer10","offer8","offer5","offer4","offer4",NA,NA,NA,NA,NA,1
"10800","a5a0645e00a64608a5cdc6073c440f9c","offer3","offer6","offer10","offer6",NA,"offer7",1,1,1,1,NA,1
"10801","5c649bfc2ec143559666316aa30b40f3","offer1","offer2","offer6","offer1",NA,"offer9",NA,1,1,NA,NA,1
"10802","f8e1a46daab849268feecf21ba67ae50","offer6",NA,"offer3",NA,"offer10","offer8",1,NA,1,NA,1,1
"10803","60c0f65a8d49497e86c58a37c596a551","offer9","offer10","offer7",NA,NA,"offer4",1,NA,1,NA,NA,NA
"10804","67a899449da64a6287cb68b6fee98b32","offer8","offer3","offer5","offer9","offer10","offer10",1,1,NA,1,1,1
"10805","c769325b48ab462e9d80987fc29cb302","offer8","offer1",NA,"offer1","offer2","offer2",1,1,NA,1,1,1
"10806","1a8037f8a94a4b889fa53ee83e753477","offer1","offer1","offer2","offer5","offer10",NA,1,1,1,NA,NA,NA
"10807","c57f72e84af04b689370ae51f9c0b723","offer7",NA,NA,"offer1","offer5","offer6",1,NA,NA,1,NA,1
"10808","e23f93dde99743dbbfad6ca2674e4b92","offer7","offer1","offer10","offer5","offer5",NA,1,1,1,NA,NA,NA
"10809","c5949a72f28a46b7a01ad99e98c20088","offer10",NA,"offer4","offer10","offer9",NA,NA,NA,NA,NA,1,NA
"10810","70dd84bdef064ba6905b85f4ff132afb","offer2","offer3","offer4",NA,"offer9","offer9",1,1,NA,NA,1,1
"10811","234f3b42e14245349935d57b937300dd","offer2",NA,"offer8","offer4","offer7","offer5",1,NA,1,NA,1,NA
"10812","6de841e1175f443882c17a8c90c018f8","offer4","offer9","offer4",NA,NA,"offer3",NA,1,NA,NA,NA,NA
"10813","1607d225fdd44e888d860c5cbc224da8","offer6","offer3","offer8","offer10","offer7","offer1",1,NA,1,1,1,1
"10814","fff29fb549084123bd046dbc5ceb4faa","offer1","offer7","offer2","offer9","offer2","offer1",NA,1,1,1,1,1
"10815","cdf2654c1fe645e0a2c66435d35cc080","offer7",NA,"offer10","offer7","offer5",NA,1,NA,1,1,1,NA
"10816","eaaad1fc93204a0a912b0f1078992986","offer4","offer5","offer1","offer8",NA,NA,NA,NA,1,1,NA,NA
"10817","09c957e5a4ac4c339b25fe08b12cd921","offer2","offer7","offer9",NA,"offer3","offer9",1,1,1,NA,1,1
"10818","1d24926e53f343b5a1f5581480c66a8d","offer6",NA,"offer1","offer10","offer9","offer2",1,NA,1,1,1,1
"10819","84a43ae3265546f7a39950f9d321ca71","offer6","offer6","offer10","offer7",NA,"offer2",1,1,NA,1,NA,1
"10820","5715c4f7a6854e9995d10d86a195dea7","offer3","offer8","offer1","offer10",NA,"offer7",1,1,1,1,NA,1
"10821","6843c2efb2214938a304a6cd52389c08","offer1",NA,"offer10","offer3","offer7",NA,1,NA,1,NA,1,NA
"10822","2465878cae3d4d7eac6813ffafd01414","offer1","offer8","offer3","offer8","offer7",NA,NA,1,1,1,1,NA
"10823","e2e9ab9c2f044040994c79d9819f670d","offer5","offer4","offer9","offer9","offer2","offer10",1,1,1,1,1,1
"10824","c3dabaeb9cc841f282a70914cb53372f","offer2",NA,"offer3","offer8","offer10","offer6",1,NA,1,NA,1,1
"10825","89dcb78d1489424cac40ba9271cf46d7","offer1",NA,"offer4",NA,"offer5","offer2",NA,NA,NA,NA,NA,1
"10826","2ed716a7260e4460a62282bd9ed57a96","offer4","offer8","offer1","offer3","offer9",NA,NA,1,1,NA,1,NA
"10827","83af4833e00143e19e212250ccaabcbb","offer2","offer3","offer10",NA,"offer2","offer2",1,NA,NA,1,1,1
"10828","680c57ee0e6e46c49c1f701e4c371d0c","offer9","offer1",NA,"offer10","offer8",NA,1,1,NA,1,1,NA
"10829","fd8866c398944d05be7306dfbe3c3508","offer4","offer1",NA,"offer2",NA,"offer1",NA,1,NA,1,NA,1
"10830","73e1f6bb3fe04429bf3ffc04c89ff7f9","offer5",NA,"offer7",NA,"offer7","offer7",1,NA,1,NA,1,1
"10831","b3851741f02e4fc391f9d691cc1ce86b","offer8",NA,NA,NA,NA,"offer7",1,NA,NA,NA,NA,1
"10832","3c487d3686d642c687c14eaf3fbd0f15","offer8","offer7",NA,"offer1","offer5",NA,1,1,NA,1,NA,1
"10833","92753745d26945beba2afe7aa2dc7593","offer6","offer3","offer6","offer5",NA,"offer7",1,NA,1,NA,NA,1
"10834","aa0ec945932e4a3681f56367457430e2","offer9",NA,NA,"offer4","offer9",NA,1,NA,NA,1,1,NA
"10835","0842bae0ce7f4dd283c868b01a19f793","offer7","offer3",NA,"offer1","offer9","offer10",1,1,NA,1,1,1
"10836","a3f201002d1448b68f6b5ce6d34e461b","offer2",NA,"offer5","offer3","offer8","offer8",1,NA,1,NA,1,1
"10837","df3181a5f3cf459f91a82c8f30889b1a","offer6","offer9","offer9",NA,NA,NA,1,1,1,NA,NA,NA
"10838","24a3df24be334727a9b6a704a1b536e6","offer1","offer6","offer1","offer8","offer5","offer5",1,1,1,1,NA,NA
"10839","1058819f0dc84deabaa8efb0cba592a8","offer10","offer7","offer5",NA,"offer7","offer4",NA,1,NA,NA,1,1
"10840","4c2b210708d041e79eee6875775a0e10","offer5","offer4","offer6","offer8","offer3","offer4",1,1,1,1,1,1
"10841","1b38189ba6f6427ca67bf106911956f8","offer4","offer2",NA,NA,"offer1","offer3",1,1,NA,NA,1,1
"10842","1719f6842add4adb962c9d91dc53b3b0","offer8",NA,"offer3","offer9",NA,"offer4",1,NA,NA,1,NA,NA
"10843","e18467d77f944c509dc9fdae51acfa3e","offer6","offer10","offer3","offer5","offer10","offer4",1,1,1,1,1,1
"10844","32dbb66bafd84f1995aa59b2587b3bf3","offer3","offer3","offer9","offer4","offer7","offer2",1,1,1,1,1,1
"10845","3fe342e44bcc4bbc8d1771e1cf9d9ca3","offer8",NA,"offer9","offer10","offer10","offer1",1,NA,1,NA,1,1
"10846","1d4accd4959644ffbf54d95ce72ce03b","offer5",NA,NA,"offer5","offer2","offer5",1,NA,NA,1,NA,1
"10847","34bd116837b644fc942370d742b677e1","offer6","offer8",NA,NA,"offer3",NA,1,1,NA,NA,1,NA
"10848","43e85b465c6c446396adb3293b3aeb8d","offer9","offer5","offer5","offer3","offer3","offer3",1,NA,NA,NA,1,NA
"10849","945732b37c504898bb60ffece180a420","offer8","offer7",NA,"offer9","offer5","offer9",1,1,NA,1,NA,1
"10850","bbb2955fd6f14f00a5df7b5140e0c2a0","offer10",NA,NA,"offer2","offer9","offer9",NA,NA,NA,1,1,1
"10851","be0da26df72e417f81be20847a072002","offer5","offer9",NA,"offer4","offer8","offer6",NA,1,NA,NA,1,1
"10852","28729ac457114d80bbb5854231e97fb5","offer4","offer5","offer9","offer1","offer5","offer1",1,1,1,1,NA,1
"10853","211c1b601543428198d735c2526e6225","offer2","offer2","offer10",NA,"offer8","offer1",1,1,NA,NA,1,1
"10854","c92c5f79a2804b4c8b0881e30afda881","offer4","offer8","offer4","offer2","offer3",NA,NA,1,NA,1,NA,1
"10855","f4d2cc6759ff4ada82765afea30d8662","offer9","offer2",NA,"offer5","offer4","offer6",1,1,NA,NA,NA,1
"10856","a94a0e9e1b544cea8ee81e80ea3688a0","offer9","offer7",NA,"offer10","offer7","offer3",1,1,NA,1,1,1
"10857","e8d790013bbe488ab860acd314b44f7f","offer7",NA,"offer9","offer2",NA,"offer10",1,NA,NA,1,NA,1
"10858","c1e6f72a430044bd9ba700bd7266aba6","offer5","offer8","offer2","offer10","offer6","offer7",NA,1,1,1,1,1
