,id,gender,age,membership_start,income
9478,e6a312d8b3674fe5a955260fcfb4d105,M,61,2015-08-06,71000.0
9479,75e2d1dcb1bf44499951000cfd50a88d,F,53,2016-11-30,110000.0
9480,e88b9aaa938c446289fb909cffeaa255,F,76,2015-08-06,114000.0
9481,dd16b588daf146ec9706cfdd33008c28,F,60,2016-02-13,97000.0
9482,d21f399bbe124b3c978b2fe5767b3985,M,49,2017-11-17,79000.0
9483,e890bdea6cf8419a8927a77ec30bebee,F,88,2017-08-21,63000.0
9484,3de934a628584d3aad45781044acf062,M,46,2017-04-25,34000.0
9485,7783eafc2596499abe578b5c6032a785,,118,2017-10-08,
9486,6a56c46485824ba798ded1a0aac96e02,M,49,2014-03-20,70000.0
9487,aadef7df1ce5421e9b2daaf3c0086f90,M,26,2017-09-07,72000.0
9488,9ca1196e54194ca9bf1a4b1327715e9e,M,39,2016-10-07,59000.0
9489,bc2480d214f045008a153f513e284279,F,56,2017-11-20,92000.0
9490,94d6d078828f4c719c414ffb5d423eda,F,54,2017-05-13,73000.0
9491,c8a9ac9eb63c43f9a9497c6d67b1a220,O,40,2017-07-30,88000.0
9492,978f08557c534f12b34296dfcc0e07ba,M,79,2015-09-06,114000.0
9493,5d2f087490ac4617a10bf9a9febc75b5,F,72,2017-09-22,109000.0
9494,5c3b7c7a7f104adea1b558ab2ad6e3ef,F,70,2016-12-21,59000.0
9495,9066f87282d546eaa100c21bcd4aa3d4,M,52,2017-10-07,59000.0
9496,0a3fe7f225ef42798190a1654b9a43ac,M,54,2018-01-19,61000.0
9497,3c10ab432bde490f8bc2d294eb220e60,,118,2016-01-25,
9498,6bbba83ef9204264a0ad9e9a73153886,F,84,2017-04-25,61000.0
9499,9196c2bfb739494f902a13bab46199d2,F,46,2017-07-02,65000.0
9500,3381f8550e8944c89cdadf97a3461823,M,71,2017-03-31,52000.0
9501,b4fab356e0a94cd3912b53c475573909,F,49,2016-10-06,56000.0
9502,0c2b6d3f0ec041e0b3ff7bca40fd57c1,,118,2018-04-05,
9503,2457e3daf5e74fbbbdfe90f2b2ee8212,F,64,2017-10-27,55000.0
9504,8c598297a58842a2a8bc90253d39b5e7,F,21,2018-06-18,59000.0
9505,979166cfc1034fb19adbe7b4c8485712,F,78,2017-12-23,82000.0
9506,f1c3358fb6894c7eaacd3915f65da066,M,58,2016-03-07,87000.0
9507,67d07ddc731f420ead3ee2ff451b72ad,,118,2018-05-07,
9508,54e7916b52204385a432562ababa6cc3,M,72,2013-11-19,58000.0
9509,51440246462b4043a92cf168fc7d50db,M,42,2016-10-09,67000.0
9510,e0fdbcd8ffe04287949d04efeab61be5,F,38,2018-01-28,49000.0
9511,d0364573196344df9de76b5a5ddbf6bc,F,27,2018-04-11,70000.0
9512,1aff8e2861e24253adb452503d372850,M,53,2017-10-06,57000.0
9513,48e8eebb89814e9495460ebe04734cf8,F,71,2016-07-02,81000.0
9514,bacc303abb13474eb0794e50916ce582,M,41,2018-02-07,73000.0
9515,d03e159b7fbd4da9a87fd265f02720a0,M,51,2016-11-14,63000.0
9516,a6493baaa4fa49c39953bd0acc458d74,F,41,2017-11-12,91000.0
9517,4e6bbe4637574c219d97b8eb0436bec7,M,53,2018-02-07,105000.0
9518,610196ade89b4e45bf7c07f18c403071,F,80,2018-06-19,53000.0
9519,d2b4cfebde454279aab4ae5979f19483,M,46,2015-08-04,66000.0
9520,ae794740ec2c4d2aaa30a6ced332a745,M,66,2016-10-22,43000.0
9521,f1afe0c2b7894a29a4b021fcafcba060,F,39,2017-10-06,73000.0
9522,15e53cabc5a2440faa9c4a03de081b49,M,71,2017-11-02,48000.0
9523,14ccd761d68248979e0fb857ae5e9aa5,F,92,2018-07-16,78000.0
9524,b977a6076c4d4af6a83176a9f0be9169,,118,2018-06-25,
9525,83f56199b07249b69029948015cdf146,F,20,2017-12-25,74000.0
9526,3a298dbf99ef4a23b9b46a1500e56101,M,58,2016-09-12,118000.0
9527,0f876bcb1d2f48b9bb905d31e72ea01c,M,58,2017-08-31,74000.0
9528,c19bbec83bac41c8a08751286f2a7e27,M,24,2018-03-19,59000.0
9529,8422ffcfcd22449d9fb004a0dd26aac9,F,53,2018-04-30,70000.0
9530,4c91a808ad98436d80e12c92a6d23dd7,M,65,2015-12-02,65000.0
9531,395e0cbee77f4249900b23f277424691,F,70,2017-09-20,85000.0
9532,05a009c95e8d477cbed5c1661343bbb9,F,59,2018-05-01,81000.0
9533,375043f439a44a65b4fec6e5a0a5a63b,M,35,2016-07-19,65000.0
9534,ee9227fb8452414c91f06eb25c29d474,F,78,2018-01-12,84000.0
9535,596596b70ca8479fa54cb1a2fa3959fe,F,70,2015-08-19,35000.0
9536,77ee9531c0934d6f9f1bf7e10f02a5f7,M,39,2017-08-08,57000.0
9537,190fcd45fd074de8b41531fc6ffa6f42,M,26,2017-07-25,33000.0
9538,d0a70db109564df1be5f0cfcf3296642,,118,2017-04-19,
9539,ce4772ada41e477695b2cab7425b1be3,F,57,2018-05-20,87000.0
9540,be248a405efe444ca315aeea99c47d6a,M,90,2017-11-29,34000.0
9541,9ba2de5e616d470ca1aa3a7e4ca18a95,M,27,2018-07-03,41000.0
9542,2b45d1b9f77440538af83122e3d14a6c,F,92,2016-03-12,65000.0
9543,0bfbcb94ca614b198f1786bd29fc9b4b,M,47,2017-08-21,74000.0
9544,924dd5009ef945d6816d0577cdcc0cd5,M,65,2017-06-02,67000.0
9545,7c04f1c0d5764d878c4301062c245ecd,F,29,2015-08-08,45000.0
9546,77caa79f70754278b0b1fdd68e7796b9,M,44,2017-10-25,69000.0
9547,2997992e556b44cf9a69bbf92bf35690,M,56,2017-10-20,111000.0
9548,237e788a772b49eeaf825faa1ad6838b,M,58,2017-10-15,41000.0
9549,47d694f8d8ad41b69fc1b6dd2fe2a5ce,M,58,2017-09-08,46000.0
9550,1ab040cd863d4f5284899e8e3a29fea9,M,41,2018-02-05,55000.0
9551,fa4b08b07db44bb9a1bc8dbf1d0c9dc2,,118,2017-12-04,
9552,8d0222afd15e4107b591494ea69714f7,,118,2017-03-23,
9553,0c8e04f373a04738969178acc25b3238,M,71,2018-03-01,43000.0
9554,6960918e3a944a9687ed10c529f5e7eb,F,69,2015-10-09,61000.0
9555,7dc97406d2ff4ae4a9fc049d988e9c15,F,59,2016-01-29,80000.0
9556,3ec0c229ed4f423aa2b5fbf55593a8e2,F,76,2017-10-28,103000.0
9557,51cc938740184e4a8eaf3423dc4fb662,M,48,2018-05-11,52000.0
9558,7774e6b6c61f4691bbe22622ebfe2679,F,54,2017-09-28,93000.0
9559,5e911bd98a2c4d5d80e2b583a9ad3095,,118,2018-06-26,
9560,757230e7cc8a4c4797e5027dd12b46f6,,118,2016-02-14,
9561,9e7dc72c57bd4116afe26ff053425b2c,M,41,2018-01-23,72000.0
9562,744da648d82d4ba0be8126168402496d,M,54,2017-07-28,45000.0
9563,704bff5432104453be90144d46323275,M,50,2014-09-19,84000.0
9564,b7bbde316be54f6f9100f8ec7d7e3dbc,F,65,2016-01-17,43000.0
9565,e68a086b7a6a4dc3b900ee06c6a38fe6,F,64,2016-06-21,95000.0
9566,b2aaf8311ae9422981ded134c2bbbc34,M,52,2014-07-09,67000.0
9567,df6455c3563f467bb74f1c17e84cc83d,M,47,2017-01-08,51000.0
9568,96773545b9b6444a8101a49de8d476e5,M,62,2018-01-25,65000.0
9569,5625e7a083cc42079b2cd60831d81e94,F,63,2016-02-16,83000.0
9570,274d1c34654b44e18c63042367453f60,F,48,2016-02-09,42000.0
9571,c1e530e252504ec99e7c4ff9efeb4df1,F,63,2017-04-29,115000.0
9572,7a7814117ff74dc797131e9d24287b72,,118,2015-09-08,
9573,eeb598ca6cc14ea483e1efb0ae419dd8,F,48,2016-04-02,38000.0
9574,8f9fea78ec2e4ee1aaa3c4e692f3a083,F,69,2017-10-22,66000.0
9575,2f55fd614ef64ce8b9dd7e769a1931ef,,118,2018-01-15,
9576,05929d20f3c24ffe90b919936b714dc1,,118,2016-12-23,
9577,4767eab256df42928fad7cf899c2cc15,,118,2017-12-22,
9578,cb351d3c1d3647a8bb6da47ae25d33c0,,118,2016-11-18,
9579,39d43317563d4e11b71d5e514f08860e,M,42,2017-12-10,68000.0
9580,7685603a1b034f12b5b682f483c316d6,M,25,2017-11-19,35000.0
9581,6ba58d2b211847d999213ea0b56b7f6a,F,68,2018-06-18,95000.0
9582,da06c4058ee84b549216387bb1ed1adb,,118,2016-01-19,
9583,eac8836953ef4c78bcca69583c21fb87,M,65,2018-05-02,60000.0
9584,cd1c1a96627846e28dc05b1121029f5a,M,45,2018-03-01,36000.0
9585,9db461d6bafe42cfbe9cab24154530a7,F,82,2018-07-10,74000.0
9586,e6e82c8a1fdc47a3b3ce99bd74d9c937,,118,2015-07-11,
9587,824359f40dec4e3e93835b62d466efbb,M,85,2016-06-25,60000.0
9588,cc92218e84a0477eb5dfa2433f1317ba,,118,2018-06-06,
9589,8f3fad8b7e00406bb946952b213105be,M,83,2018-01-04,70000.0
9590,fd7ac6a24ecd4f9c87e1a0423e2d975d,F,76,2018-02-18,38000.0
9591,ea5f5cd2fa5242fdae1cfa08626579a9,F,52,2017-01-23,33000.0
9592,e4ccfd59ceb94a75a5eee46d968eeb72,M,67,2018-01-20,52000.0
9593,d95c38564046425b85ba31737bae897d,M,51,2018-03-05,74000.0
9594,bfe8855ff5f34cf6a8e7ce556b0e7e73,F,69,2015-12-02,56000.0
9595,28be7b9a77ee43569a5f7773127fc47b,M,50,2018-07-19,51000.0
9596,b0f0522ce7b3432aaa2abf9c508465f4,F,42,2018-02-03,46000.0
9597,d4db8719ee8f42dda253ee9ddd3e9cab,M,60,2017-12-05,97000.0
9598,af3fb8f091f44fd58d0d1f31a6d74f98,M,61,2015-10-29,64000.0
9599,6312a8be2d0b41ccb5aafff9eeefd71b,,118,2016-01-07,
9600,eb840b33e9444cb39fdb065552843660,F,75,2018-01-06,57000.0
9601,8473f9b56d92467c98e27741cb144838,F,31,2018-04-05,71000.0
9602,8ef02a08de334e00aed132b660069a6e,M,26,2018-07-21,42000.0
9603,197d46b7352e44868664494da872267d,F,50,2017-11-23,63000.0
9604,6d6463d70635442d80d99dcca6a47133,M,53,2017-04-03,53000.0
9605,e5321ed1b91147fa9b9726216bc132ce,F,62,2016-05-31,77000.0
9606,37f7b59a483e4201bf5fc0d99978622f,F,59,2015-08-29,55000.0
9607,ddb2ffbeab064891be8cd73cff081b5d,M,31,2018-06-01,53000.0
9608,acde96bfd1604c58a3f539029f98f122,M,45,2018-05-05,52000.0
9609,9643b1f0557945f2940b96743fd128e4,F,86,2017-11-05,70000.0
9610,3ec9fd96e0024dd396c0f0492db033b2,F,29,2018-06-20,53000.0
9611,0dc5a10c6c654387b7e1298724a464e1,M,43,2017-08-13,43000.0
9612,f9ac59e4aac74b66b322ff9e9eaf9aba,M,69,2016-09-30,51000.0
9613,ce8792a594d94b0d8636afb5ea1099fb,M,52,2017-08-16,41000.0
9614,5ccc9ec750834277812d9a81d44debb7,F,52,2016-05-29,51000.0
9615,85f1eddf0c854c5abc0b92fbd7fc9dc2,M,56,2018-07-07,41000.0
9616,941494c5f20a482bbfe46fcb54543d66,M,56,2018-07-14,33000.0
9617,a1895cf557204035971a47a40fa3546f,M,68,2017-06-03,119000.0
9618,158bda11c34644708c175d7bb5f5c20e,M,69,2017-03-24,46000.0
9619,553f27ac698849a9995b114817e85818,M,61,2018-06-12,94000.0
9620,3c6a74ea7f044bfb99291be2a38e4607,F,71,2018-02-11,63000.0
9621,aa8159bbe9134ccfb6d7807714c8ea19,M,78,2018-03-19,52000.0
9622,b1dbb320a2484f40824363fd4be52e1f,F,22,2017-11-16,72000.0
9623,200a4da6dfc341c8940291b10292526e,,118,2017-06-27,
9624,7fb6bf3c081b41ceb3609d53c87110d7,M,65,2015-10-16,33000.0
9625,afdacfb08f81438599f1b8bf44ad979e,,118,2018-01-08,
9626,cc80480892f04ee0acabe628560965db,F,60,2016-07-26,80000.0
9627,3095383d82d44cd1bbbdc09170c5b8ac,M,59,2018-01-11,71000.0
9628,3920a1ca88314ed499376cd42514e6ab,F,55,2016-07-22,109000.0
9629,a5e5775db2d543128d8057c39ac59396,M,64,2017-11-18,67000.0
9630,3eff72c196ce4c02bd4e8bf216f76e8e,M,63,2017-09-17,53000.0
9631,eb8c6c64e7ca49168f5ba2c13cffccd8,M,46,2016-09-14,72000.0
9632,346ca0b690b44443a4fc2bd747964066,F,52,2016-04-08,85000.0
9633,b694ab6e982a4734be5bb6e0e7ec6e25,M,59,2017-06-04,70000.0
9634,3a5f7dc3827a479d90069e3cae0d4d54,F,50,2014-11-12,87000.0
9635,0217c4393fd54e74a523b63c0fcc3da5,M,70,2016-03-20,64000.0
9636,03887756866f4ea9b74b7e1b83ffac44,F,61,2017-09-26,61000.0
9637,e648d51c487040748182aad1201ce7a3,F,55,2018-04-19,82000.0
9638,8c49d9e01b4449f5bff7120b7adddd21,F,75,2017-12-06,78000.0
9639,f9774a27b8784133a7afbb234d4fb08f,,118,2017-10-22,
9640,7f4e982a72f14c619d2c4e29b1ec9806,,118,2017-08-16,
9641,2eede32dd09743bdb5e6143dd8db7b10,F,50,2017-03-28,62000.0
9642,01784d3e205548a594ba3fcdbdaaf17d,M,20,2016-01-02,43000.0
9643,a67060333adb4e4aa700c015850e2002,M,62,2016-08-02,94000.0
9644,040704e99ab84cd08977858fab9b9276,M,65,2017-12-17,88000.0
9645,356470bccf484ce5a626f5122852087e,M,51,2017-11-11,80000.0
9646,f0c8862f53e9488fabaa3d1b44352b18,F,67,2017-12-11,76000.0
9647,75f49e85136b4cca9ea20521d183c9e9,,118,2017-11-27,
9648,6613c82a3acd4cbca267d7b056b35780,M,67,2016-07-22,38000.0
9649,19b675ce8cea454d8b849fbff3c0ff75,F,27,2017-11-17,73000.0
9650,b292985f7c7d4175b725530abc07e624,F,61,2015-12-26,77000.0
9651,2101e44b28084a37b9021a15902c629d,M,30,2013-08-24,48000.0
9652,e63dd565899644a491a9f0148297d36d,F,67,2017-05-24,66000.0
9653,194db18d77dd4fbda2ab91114be082a7,M,54,2017-07-02,90000.0
9654,297a08c1d05b405496e2c42bf2ea21d6,M,29,2016-09-21,54000.0
9655,332451cecb364d3b90c53a5e683c6234,F,54,2015-12-08,91000.0
9656,47c3bbca508b4069b009c676c7260b52,F,33,2017-05-25,52000.0
9657,34c9104c14094b4bae602630e09021cf,M,40,2016-10-09,34000.0
9658,34033bd14aa2441f944909a4906c23c5,F,68,2016-11-29,87000.0
9659,a54f2fe8cd524ee0b7211a2dd6e5dec8,M,40,2015-05-28,33000.0
9660,92fac38e00eb4fa1920e6eefa6165099,F,76,2017-08-08,68000.0
9661,acbb7d6d1efe410e897e0ac4a26d7bb0,F,47,2014-09-13,88000.0
9662,333ae65399aa492792fe00d795f2230d,,118,2018-02-13,
9663,a55acf4fede04caba13806d9ac1eb405,F,64,2018-04-14,85000.0
9664,ea6946e978374cd3a2d9257c32e235ae,F,51,2017-10-26,61000.0
9665,80d797b106e34d9a9e9538e4169646f6,,118,2016-12-16,
9666,29074c62ec28408e94c2bfe22e6e2c37,F,65,2017-11-13,73000.0
9667,442f3da7855f4086ab047ee5d69e30f3,M,37,2016-04-19,86000.0
9668,e5a2b468613a4218b0cae03d47a02e23,M,53,2016-08-17,89000.0
9669,baee294f84ec4a059c92e36df084e206,M,48,2017-12-01,98000.0
9670,73d249175a594096b82528817cb483db,F,66,2017-06-25,90000.0
9671,d0855d0668ad42379707f39d97ceec20,M,72,2018-01-18,73000.0
9672,9fa98f3b811645c895447491eb12883a,M,71,2016-08-15,78000.0
9673,b921da52262d412b93e0e49f8dcf8658,O,64,2017-12-09,65000.0
9674,1dc3755f202d4c3789d29084729acad0,,118,2016-03-21,
9675,94a610479f514b9f854edb94aa106f71,M,55,2017-10-11,70000.0
9676,6b2b97b27010464eb55e3c9ce06ec585,F,21,2016-09-05,69000.0
9677,a952125da83b42648838f79b5ea62b91,M,40,2018-06-29,32000.0
9678,22d072830a384100928fbbc313e6184a,M,72,2013-09-06,31000.0
9679,5dc54e027521458c8f26c15633d374ff,M,58,2015-12-18,93000.0
9680,02e2211319524b9e8bd09794d00d8513,M,24,2016-11-20,73000.0
9681,09926978a42248f08791fe53fc7ac085,F,56,2016-04-07,110000.0
9682,f8f93bb8fed449d5afb965e6f93fe107,M,59,2016-05-24,85000.0
9683,abc4d6e1c8564532a878308c2aa5ec76,M,60,2017-08-15,86000.0
9684,8b368de8525b4af69cfe1e06a191bb95,F,65,2016-01-27,68000.0
9685,10cdcf9677bf4ee382d6395f4715686a,M,74,2017-02-17,85000.0
9686,e7f6dc2a3bb7493ca35cebbbe6e444bb,M,46,2013-09-12,39000.0
9687,72badd9799484051b932f217a75f11b5,F,52,2017-11-06,92000.0
9688,6be5ebbe8b2e420c88437abc6d92b00b,M,74,2018-03-22,35000.0
9689,8319fc0fd5294e6daf21fe0b1116c71e,M,46,2018-03-15,38000.0
9690,8fb9ce41cedb4a34bcbb56836d3bf622,M,33,2015-04-28,63000.0
9691,65792a70a5174dd484ef549a6bab7db4,F,80,2016-09-12,38000.0
9692,dd4a3c60f7d946589c1d30d8c413424c,M,49,2017-09-09,47000.0
9693,0ec30c57402945a6af2418582bf2c570,F,41,2017-12-22,67000.0
9694,f3e6c94802844ef3bc919947f2c6ca54,,118,2016-02-22,
9695,db7dbb23f1ba4e568a53e2952056925b,,118,2016-09-26,
9696,95ef73ccde5740e5ba055c9ff322ae68,M,67,2016-06-01,108000.0
9697,53879247fce049dd9e8d55da657fe9a1,M,74,2016-12-20,70000.0
9698,e9f332161dd842eaaf32252c8c231e6d,F,88,2017-05-16,50000.0
9699,a94c6c131ec94ba3945d3e906c4b14b8,M,50,2014-11-19,61000.0
9700,c29e68ee544a49ecac9fc082c61abd3f,,118,2018-02-06,
9701,b27ee195759a4d16a2f503c3ae3d40ae,,118,2015-10-14,
9702,fb1b036d2ecd4464a17f5f31da0a828e,F,47,2015-12-11,55000.0
9703,4b4a8aca9fce44789629a33718a4544c,,118,2016-06-03,
9704,37aa48f7035f4b808d8292f5c95fd55f,M,66,2016-02-18,40000.0
9705,5a2b2d10e2de43d3bb4bb67d8ce3b1df,M,20,2017-09-01,35000.0
9706,14a38d48392643d1b31ac56ec7d7ad00,M,80,2013-10-29,42000.0
9707,6dfc5d41942e4d078b6971f7c85c31d1,,118,2016-03-31,
9708,c4150791dafa49c2ba566784a59e59ec,M,58,2018-03-11,77000.0
9709,e82e13fed553421fb052ca438c7fd43f,M,48,2017-10-05,91000.0
9710,2f7c926f7ef44165b0e2b635ea745af7,M,36,2014-11-08,32000.0
9711,abf604534dfe455aad2007cb8ff18420,F,60,2015-08-22,108000.0
9712,ffe5257abf8840b395e1ee6b29894637,M,77,2017-08-22,75000.0
9713,8d402bd58f15462c833bb29c30c9fccf,F,76,2017-09-29,55000.0
9714,f3b9b9a4adfb432dbb1d572aff469e99,M,27,2017-05-19,34000.0
9715,02abd909ebc94aca8766f3f0ee39db80,M,26,2018-02-22,61000.0
9716,703129cecd9041f2906320c392606bc4,,118,2017-02-09,
9717,ffac285a64714aca8efd8d61a5606e84,M,28,2017-10-22,36000.0
9718,9ceb61240a224e9698fcbdae9164e843,M,53,2014-12-15,57000.0
9719,abfb871cab3b4fb4a0e7be1ed5a2ac35,F,57,2017-04-26,85000.0
9720,71d9a96b20854903a5a393415ca43c6a,,118,2017-12-13,
9721,b5ab65ab4b194ac2909bf47bc4d87c8c,M,63,2017-10-01,34000.0
9722,63538502f7df49bfac67cf4088784d1a,O,53,2017-08-28,68000.0
9723,d4c4f37033e047339d27c2a01bfd6e01,M,65,2017-12-07,58000.0
9724,4207564081d246028df41d9dc0f4f6e5,M,33,2016-08-21,49000.0
9725,ee349702b3984aa3a79bd507cd1a3fbe,F,72,2017-10-11,61000.0
9726,6e7a4ed8cccc4344a26fd66b5734141d,,118,2016-08-13,
9727,f68b320c815e4ce0a9ce55da0f1009bc,M,18,2017-10-25,51000.0
9728,d404110ac63349a3972ef63e74490154,M,49,2017-08-29,53000.0
9729,9abfe56184f4404f912a912f156d81a5,F,42,2017-07-31,46000.0
9730,d26928c65ad441b1a82619348bd72b45,F,50,2016-03-26,78000.0
9731,ff4e747db62441979fbbc18d871c42b1,M,51,2017-03-04,59000.0
9732,5cd966bc5ef04cb6b3aaad696d06444f,M,19,2014-08-19,39000.0
9733,872683bcd7534cebbed03becb39014d9,F,46,2014-08-27,96000.0
9734,4174e26000f542c6bc5dfb2b1aadbd50,M,33,2017-12-30,57000.0
9735,1280b4c8aa2a47dbbc1a7c79d0c9484d,M,48,2014-05-22,42000.0
9736,f9007a7d6a2742908b93fe151311e205,,118,2017-12-09,
9737,bff052304c1c4dcc8774096cbb5ea958,F,57,2017-08-04,95000.0
9738,c9efe52c3dd44130a07481a0f6274e10,M,66,2017-03-05,68000.0
9739,cb245f844fa34490b50802cae487e9a4,M,60,2017-07-27,63000.0
9740,ddc6402c0b3f48f285a93ad98c5496db,M,40,2016-02-10,45000.0
9741,a31fc60dc75141d895238a4d36694448,F,82,2018-06-19,80000.0
9742,845aa30576434be8a3895c2ad40848fd,M,72,2016-09-09,80000.0
9743,3587049edaf84b8f963ecdbb65beb24e,M,46,2016-11-04,32000.0
9744,a90cad5df2e44266abbea4736c061ec7,M,76,2017-08-23,86000.0
9745,a74e933a6a584b32b563f671f981e9be,F,52,2015-06-04,93000.0
9746,759f8e1cbc6c4bd1aba03e860622ab37,F,53,2017-09-19,77000.0
9747,6b979cb1a50745ca9b2cea296b0918c3,M,46,2015-01-10,98000.0
9748,81ebe0a0044444329ceb952e45ba3a22,M,62,2016-03-20,73000.0
9749,a0aa9007b7554e6583dfc3114fb3ea13,F,38,2016-11-13,66000.0
9750,9aa11a3cdbac4c0192706ac2b7aa40da,M,49,2018-07-05,38000.0
9751,4d4216b868fe43ddb9c9f0b77212c0cb,M,55,2018-03-02,56000.0
9752,53b235564f694bcb9a5967ccf699822e,F,48,2016-06-13,87000.0
9753,2c5dca26dcf54b7b9f39275548c84832,M,33,2015-05-02,70000.0
9754,100a681a8c534df095ee4aedfe9fdc22,M,60,2018-01-22,63000.0
9755,ac3832e7bd014acd9b311c1ac5e3cb5f,M,24,2018-01-02,57000.0
9756,bf4468f2db1748669be0d33a8d87c6ed,F,34,2017-02-28,64000.0
9757,8af7297bcc744dcfa1956385eeb891c4,F,61,2016-10-26,51000.0
9758,d957fa9d6d324b978d99cef8b3bfa9fc,,118,2017-08-25,
9759,e0d711a52cd545b59d6ba229b327fc5c,F,30,2017-09-15,58000.0
9760,1f69a55fd38841e2ac2f092288efe8ff,,118,2016-07-21,
9761,412b0e6652aa497ab9925526c98510f1,,118,2017-04-25,
9762,229191ca2b9d4620bd61677fd7f328c4,M,69,2016-04-27,108000.0
9763,8cf585e5a4844d90bcfbf10556a5bc51,M,80,2017-02-25,98000.0
9764,386feea26f434f559cb91d02679c4c3a,F,75,2016-06-28,49000.0
9765,d19e2ab62d954b7aa521b0588eeb8af9,M,63,2018-01-18,30000.0
9766,b41a5b2e5d714f63b23a99b6028fb1d8,F,58,2017-04-09,74000.0
9767,233145afbbf9433599ed804197970a81,,118,2016-08-29,
9768,29f206c56f414159bf31ab8feac7bc66,F,50,2016-11-26,83000.0
9769,442a16999bca4c9aa0da75ffe17cd043,M,38,2018-03-21,37000.0
9770,9a377b76528d4c5c805872b6149fd566,F,62,2017-11-13,51000.0
9771,bf08cd5a3a224626a4e5622557511d35,M,54,2017-12-30,60000.0
9772,9a909a237a0b42548e3de9a7ab700d60,F,65,2017-12-25,64000.0
9773,75f1de7394a045a69850e79798ba094a,M,68,2018-02-11,41000.0
9774,189bdb80e3174d7c8de4d554ef37acb4,F,45,2015-08-05,73000.0
9775,4c8e591aef3c4b19ab58a85993521061,F,81,2016-05-19,84000.0
9776,27573d3ebc154a48a9cd245ae16b71a2,M,26,2018-02-02,34000.0
9777,576206f0abd54a8f9a6458d49ffc07ff,F,66,2014-11-26,56000.0
9778,02c89861ce2c4010bf4ed63f6f6d5df3,M,58,2016-03-16,79000.0
9779,52e757485b5c4fc2b4b3fe9297aa1a14,M,52,2017-10-20,47000.0
9780,1929135b8300410d879b00b07ffe2012,F,49,2017-12-10,85000.0
9781,2a1cb19a9fa64200b4a636f18f4946de,F,25,2014-11-23,32000.0
9782,e0c9168961bc4903a228b50e34054bdd,M,75,2017-09-23,85000.0
9783,ad7ced48712b41148329a7e960c2bc5e,M,32,2018-02-20,71000.0
9784,f57fcd93d3e74e9b9bb9bc81a40a6612,M,61,2016-08-05,57000.0
9785,90f6e4755b3a4b3facdc9edcab44ceef,M,47,2018-07-20,69000.0
9786,4050e4bc05604491956d59f91d96d4d0,F,24,2015-10-10,40000.0
9787,efc369160453489e8ad4087c972f2860,M,72,2016-11-03,94000.0
9788,8385b27841f341428fe6d2d5fe4fb50d,M,55,2017-09-01,76000.0
9789,a4e14694c84c4601990dba55a2729841,M,61,2018-04-14,67000.0
9790,2e631fd482d247039518d74c7baebe47,F,26,2018-01-07,74000.0
9791,a81cdbb246a34a9b86da98b70fc0454f,,118,2017-04-10,
9792,8066e4b8aeae4023b29d901552b4eb91,F,69,2018-04-26,109000.0
9793,2572edba34644161b70d0d0f0a4f08f8,F,58,2015-08-16,79000.0
9794,742e6e64fc7646d7a616ec47ae6e9479,F,55,2016-01-07,88000.0
9795,c1c3149b7af8483b8ea67d87c74334af,F,65,2016-12-30,82000.0
9796,bf25ad78a7394a4bb0b1a994aaaf2252,M,76,2015-03-08,54000.0
9797,1e1bbc0184534a5180015c5e138ef85a,F,29,2018-03-12,64000.0
9798,0afacad54c614b348139fcf6a6e19c7a,M,24,2017-12-17,38000.0
9799,8b7f0794dd894757bb6ca592bd3fce39,M,67,2017-10-07,118000.0
9800,9ba4cd53968544ea8a682c11b8b8b63e,M,49,2015-06-23,98000.0
9801,dc6bff5a2cb840b09d6a3bbf0f3da9b6,,118,2015-09-26,
9802,eede24fefb4a421097e3bfb6979c828c,M,94,2017-08-19,74000.0
9803,4bf0b33a8dbf4db2bf9f4a82a3ba6b6c,F,85,2018-01-27,34000.0
9804,921fa526aa10416e826a283e8e0cc359,F,53,2018-05-01,34000.0
9805,455d955f7c364290bd59e0c67f422324,,118,2017-12-26,
9806,cf0046280ce841b682080a46a50de08f,F,24,2018-03-15,50000.0
9807,8a0b4d0294d4466eb708bd52a6852821,F,70,2018-05-09,118000.0
9808,403903dd849c4fb7932d2e0baa001b5d,F,49,2017-09-30,56000.0
9809,93f42414bddb4704b04bfe0aec55f0af,,118,2016-12-25,
9810,e99fe37403644eca8353fe99768b7d0e,F,60,2017-12-06,50000.0
9811,75334bb6264545a0bc7bef79102f9608,M,37,2017-11-06,70000.0
9812,201969e0f3a7480eba5a291687c45cb9,F,81,2015-10-09,36000.0
9813,4bade2c2f3c84c518ed78d983858a621,F,51,2016-03-22,99000.0
9814,a07ab5a369f1420fbe259e6789115c5c,F,72,2016-12-04,54000.0
9815,86becbd667a94db3a3dee0854470de7c,,118,2018-01-07,
9816,edb03c88f2dd493b86165cbcf467edad,F,58,2016-08-17,47000.0
9817,760c9957f7a54ac2ae79f63ac460c80f,F,49,2016-04-16,96000.0
9818,fd13cda6e91f454f87eab139205e45cd,F,63,2018-05-31,107000.0
9819,78911ab304e6496585ea2c8f4b1c7a0a,,118,2018-03-28,
9820,6697228b72e44e988a59fd0096558be1,M,54,2017-09-10,53000.0
9821,5e8215fcf444409c9acbbb2ebdc2e392,,118,2018-05-22,
9822,3bfe2bf209d94bdc98a2ddf559fbed78,M,53,2017-07-28,57000.0
9823,dc2b465941b64c7dad3c60e77cac200a,M,29,2013-09-16,59000.0
