"","person_id","gender","age","income","tenure","tot_off_rec","tot_off_view","tot_off_comp","tot_trans","tot_amount","ave_amount","max_amount","reward_off"
"6019","f694568bf7d94b74b98a4c824b9c4a13","M",77,61000,496,4,4,2,6,67.84,4.24,19.51,22
"6020","ec65e9186cd449908f63cbbaa16843fb","M",58,34000,81,3,1,1,3,84.52,10.56,82.56,9
"6021","a0aa2dbb521e4389b34d0c29a2a77286","M",94,95000,366,6,4,4,8,231.21,10.51,41.28,27
"6022","f3744c73f14f4ceaa1f9059aa34087d1","F",34,44000,527,5,3,4,15,154.97,5.74,15.08,30
"6023","dead5bb271584b079a521e8ab19b1cab","F",23,54000,239,5,3,2,6,21.48,1.34,5.63,12
"6024","4b54746836c34bc9a0db105b7d144de8","F",89,38000,284,4,3,1,12,95.77,4.79,13.41,13
"6025","a9b2b6471a0b4e4ca8b645dff2a92b9f","M",44,54000,350,6,5,0,0,0,0,0,22
"6026","36e34555c04b4996856a9cdb83f701f7","F",58,88000,959,4,4,3,6,125.43,7.38,24.46,12
"6027","566e10b4f3a34accbe28f4de00a24d03","M",64,50000,158,3,2,1,6,72.26,6.02,14.92,10
"6028","024218e67fa549a4a0a99b32b7b6fbf9","M",54,70000,140,4,4,4,11,193.38,8.41,25.03,26
"6029","30ebcea068b94518b2e5c7f4bdb6b142","M",33,74000,915,3,2,1,8,177.58,12.68,30.47,15
"6030","72701f155fdd41698c130081571d9680","M",58,50000,475,5,4,3,7,71.36,3.76,17.2,20
"6031","8b9d8c10bfd24944bede476aa86a5a85","M",25,36000,93,2,2,0,7,12.89,1.17,3.76,10
"6032","8fcb585e133e4905bf90587609d01f49","M",29,32000,1025,4,3,2,14,90.35,3.93,15.07,22
"6033","85f4e5ea5c0044619482bfe16ae32c01","F",100,71000,207,4,2,3,3,49.05,4.09,18.63,16
"6034","9e181c88e30e46208b6d6acc0d285570","M",21,44000,265,4,2,0,5,14.7,1.34,3.52,12
"6035","276f46b068304479b621af1a0dcc6f95","M",54,56000,169,5,5,0,0,0,0,0,14
"6036","0517e2aca44d4327875c3bb8478e492e","F",45,40000,338,6,4,2,7,82.8,4.36,19.52,12
"6037","80e68e62c02847f784266d7d6f0e75f5","F",23,52000,1785,3,2,0,11,35.52,2.22,8.49,25
"6038","03ff3cf4aec84162be697c28346bdd5a","F",58,47000,6,5,3,1,9,37.04,2.06,9.41,22
"6039","7c0744d096494b7f9f7277a2cf04272a","M",60,97000,650,4,4,3,7,189.13,10.51,42.41,12
"6040","e3f38d5e936d4e0ba551f33412e8f404","F",64,43000,807,4,3,3,10,117.87,5.89,28.89,22
"6041","1765353e2e2c492a9224bbfd67f500e8","F",46,49000,535,3,1,2,7,103.97,8,20.86,15
"6042","8e6a1fd8b5fb499ba8e765db85803e7d","F",58,82000,959,5,3,4,12,240.61,10.03,29.73,27
"6043","fb3432c746a146298ba972d23b92687a","M",31,51000,244,5,4,5,17,207.36,6.69,27.44,11
"6044","52bba0edb9fd44459b6a72c1a6d0752c","F",73,31000,171,4,3,1,5,41.17,3.17,15.12,10
"6045","9ead4386a1c141fcaec06f864132df0c","M",47,77000,430,4,3,3,6,126.89,7.93,28.63,10
"6046","35d901988c884e41896d66088ab9d258","M",60,32000,641,3,3,3,15,118.21,4.93,13.93,17
"6047","ebd75cc3fdb740eb8b95014aa3dbf031","F",69,70000,240,4,2,0,2,40.17,5.02,23.61,5
"6048","dce784e26f294101999d000fad9089bb","F",53,110000,904,5,5,4,7,1151.86,54.85,989.34,16
"6049","61e81e0f321d49e7a62c44a2595c3bab","F",19,53000,907,3,2,1,6,88.69,7.39,18.39,10
"6050","aca4a4128fe64013834fe74966b01287","M",61,48000,150,3,2,0,4,4.94,0.55,3.11,20
"6051","5da12276a82b4cdb908cb4977877d3b4","M",59,83000,507,5,3,4,6,138,7.67,33.17,22
"6052","b58c3f7f4dea4173888d95644224f485","F",57,50000,247,5,5,0,1,6.45,0.59,6.45,20
"6053","552ad5b22185465c9623c57019f72c26","F",50,76000,676,2,2,1,4,84.37,9.37,30.15,10
"6054","66275050f9a44ba28c9008f6e284eeac","F",64,97000,316,3,1,2,6,159.92,13.33,40.25,20
"6055","444990e4558e4ff4aca87fae72c04034","M",47,62000,128,4,3,1,4,48.03,4,16.72,35
"6056","982f2197b2c3414c976128bae1ba834a","F",70,93000,823,3,2,2,2,49.09,5.45,28.92,25
"6057","40bbc83401e74e71ace9e09af32c516e","M",49,47000,1016,6,4,5,18,214.52,6.5,22.16,33
"6058","61bc0cd091d6413f88bedab9a30ed07e","F",71,37000,340,5,3,2,3,24.79,1.91,10.28,28
"6059","936c6f2b0024490d947611e446bac46e","F",67,75000,414,5,3,2,6,108.25,6.77,25.64,17
"6060","8bf054c6db1a44f1acfb4c40fdd59100","F",74,80000,711,3,3,2,7,149.56,9.97,32.53,4
"6061","671a142bc07e47389b920cb0c37793bd","M",29,67000,182,4,4,0,8,33.14,2.07,6.61,40
"6062","5d05e39fbc074051af5494d89040ed7b","F",67,74000,230,4,2,2,4,64.37,5.36,27.01,13
"6063","a5eb8d8f9d90410fa3971ba125926072","F",66,62000,192,6,6,4,11,170.76,6.32,25.51,23
"6064","638eb4b1d24b48e1bbcb15e5b5326650","M",57,52000,1008,5,5,4,8,71.96,3.27,14.81,20
"6065","ea30ebe987f34ecfb1b8561cd51a9d66","M",43,89000,88,4,3,2,1,27.46,2.75,27.46,9
"6066","f02ff8f1d6954b4497ab84166ab48fe5","F",69,84000,164,5,4,2,5,125.29,7.83,32.87,24
"6067","681634754d6e499f9d87ab72e5759b66","M",60,38000,599,4,2,2,11,84.54,4.45,16.6,18
"6068","a1cf198e6f334dcb9a4a4f6d8f6d4b84","M",67,63000,1794,3,3,1,2,35.93,3.99,24.46,7
"6069","8eccb7f58aaf47c98a7a74ed6ba0d7a4","M",74,65000,90,5,5,2,6,21.47,1.19,7.47,15
"6070","0e5242be49104c608825b24ee7b85fad","M",67,65000,78,4,4,0,9,20.48,1.2,9.07,28
"6071","12e0c95d8db54ee48800073d5b0a1269","M",80,72000,101,5,4,3,6,133.17,7.4,37.54,22
"6072","4849391c6fd14d47adc33353fbde6d82","F",79,101000,941,3,2,2,5,144.57,12.05,35.5,7
"6073","d4a7ab8bfb7940479867e911e984505b","M",66,83000,498,5,2,3,6,111.66,6.98,26.17,35
"6074","3069fa61e49643aa8554d080dcdddf41","M",23,66000,211,5,3,4,7,99.4,5.23,21.94,21
"6075","035d5aa3c23a4059ae663b4c07aa26ce","F",37,89000,977,4,4,3,12,261.95,11.39,30.19,17
"6076","a89e75b62ad648d68d4160653f36d901","M",44,65000,166,5,5,4,9,142.36,6.19,28.28,35
"6077","e8aff9960beb45d784bfe145f960581d","F",89,103000,287,1,1,1,5,110.61,13.83,27.67,10
"6078","2f21db46b5f84be5b4d14cac584cdc0d","M",63,66000,1154,5,3,1,19,73.77,2.63,9.1,42
"6079","e20a018d829b41e5a01e46d71a6dd009","F",43,73000,347,5,5,0,3,52.66,4.05,25.06,16
"6080","c86e089ef00b4edbb4382f80fb0d2e77","M",75,54000,740,6,3,5,16,225.47,7.52,25.63,25
"6081","251d8e61db61415fbb3eee0b89ef40e1","F",54,66000,314,6,5,3,16,273.6,9.12,24.4,20
"6082","d5783bc35544463ea658fec3ba5077df","M",41,60000,139,5,5,2,4,56.07,3.5,17.81,12
"6083","ee6d71acc74a4b1183ef4a2822e652e5","M",71,56000,565,3,3,1,3,34.7,3.47,12.59,17
"6084","6368c154e8014fa49bc178a60f453b04","F",50,59000,911,4,4,2,5,74.67,4.98,20.12,11
"6085","9ea228a4b3f640c985cc123dbf59b8e4","F",60,45000,555,5,4,1,11,38.66,1.84,10.1,15
"6086","8f640d43c9724dd5979461559671a541","M",66,71000,736,5,3,3,11,201.23,9.15,23.07,12
"6087","d3087275deda496ca72179083b513392","F",47,53000,248,5,4,4,11,150.88,6.29,21.97,32
"6088","f9503157aa944242ae1ab0c8376d1299","M",75,47000,287,6,4,1,5,14.92,0.93,6.01,18
"6089","1f9e0510404c44a38d0d826f8f9e1dfc","F",28,46000,181,5,2,0,1,1.1,0.14,1.1,18
"6090","31f4ecdde5b74471a33137bd0a926ec2","F",41,87000,299,5,5,4,9,214.89,9.34,34.42,25
"6091","111c8272538f468c9801fd22d16ffcdc","F",45,35000,1245,4,3,0,10,22.22,1.31,6.13,15
"6092","07220f70535d46459cbe0ca0e2c85dec","M",36,61000,303,6,4,1,13,36.86,1.54,7.27,38
"6093","bb8f4c201203433cb610477526658b13","M",83,32000,303,4,4,1,7,59.23,3.7,15.6,7
"6094","701f5a2770694eff9d3863d73d5402f8","F",74,75000,586,6,4,4,9,241.9,10.52,38.04,12
"6095","2f429d0f591845e48eaead903fed2c3b","M",56,96000,21,6,6,3,3,71.33,3.96,25.4,32
"6096","23c90b19c0754fedba9ce517ff067213","F",36,73000,299,4,2,1,6,34.33,2.64,12.07,12
"6097","a14d4f2ec359464f8d4aeac17b755903","F",85,81000,923,4,4,4,14,303.38,11.67,32.14,20
"6098","f56d99366db74f57b3ed95696955ccbd","F",75,88000,49,6,6,4,5,95.28,4.54,22.97,32
"6099","fd91690fcf5b477aa5b5bdedb238e907","F",69,74000,252,5,3,1,3,43.32,3.61,17.69,32
"6100","2592eba5061344858194f091dea0af7b","F",73,43000,218,3,2,0,6,17.78,1.62,4.82,15
"6101","8ce65a3b2b79468980312b5a61b77e29","F",44,83000,120,5,5,0,0,0,0,0,37
"6102","7a96cdb7ae6047f7ad042e8f97e66ae0","M",70,34000,1095,5,4,3,25,61.6,1.66,8.69,14
"6103","5589f5c4d6164cb4bd1feaca5384315e","M",53,116000,301,6,2,5,8,248.17,11.82,46.81,20
"6104","e6c2258206e042bda5c9cdf888ed1aa0","F",77,34000,328,4,3,3,6,34.61,2.16,17.98,27
"6105","95d6656ab3d74c309ba5cd64099aadfd","M",42,54000,81,4,4,4,6,97.63,5.42,21.02,17
"6106","d8fcb80361374a7cb328c43b94bcfeba","M",76,66000,285,3,1,2,8,127.58,9.11,20.37,17
"6107","2a0e53dc299749af9cb7aa1f56036ec7","M",71,57000,611,5,5,5,15,180.9,6.03,17.92,33
"6108","d15e46c18322472ab7e3dfbc2951aefa","M",18,49000,1080,4,2,3,8,98.1,5.77,17.34,12
"6109","3cded3f0894749648ccf3159d2bd9c79","F",69,118000,1033,4,3,3,12,354.77,16.13,41.74,18
"6110","1d3acfc18ee04b70b51e5fa1826c9621","F",53,117000,787,5,2,4,5,102.9,6.43,23.53,19
"6111","fb99c38cdceb4f92bf004f4c3e95fff4","M",75,42000,153,5,5,1,3,15.1,1.08,6.7,20
"6112","b3ba57dfc2d740f5807da2b270e96825","M",22,68000,354,5,2,0,2,2.19,0.24,1.29,17
"6113","a6173195564d4c7ba641bc441b28c4f0","F",25,46000,280,5,4,0,7,10.95,0.68,3.47,27
"6114","208d11d3c6a54e84b546b628c9528f43","M",57,71000,608,4,3,2,7,25.91,1.62,7.51,22
"6115","8b52e9bd7cf1409ca13519014132a239","M",52,73000,370,5,5,4,7,104.53,4.98,21.92,20
"6116","2efcae731db8472cbac17b3bea07a808","M",68,78000,577,5,5,4,13,304.61,11.28,37.17,19
"6117","a3fb80657b0b48018345c415a72838b4","F",71,105000,422,3,2,2,4,130.43,11.86,37.58,17
"6118","9a9e36298cb54b72a95fd6550ceff288","M",73,55000,1049,5,3,3,17,220.59,7.88,23.61,7
"6119","96ef48731cec466595fb2f9930694d53","M",72,62000,246,4,3,1,6,21.28,1.52,9.14,17
"6120","7172905d28774ee196a599a883065be5","M",36,55000,176,4,4,1,7,33.93,2.12,16.71,21
"6121","11b57777124f4b5485ed3826aeea3e6c","M",23,40000,323,3,2,0,2,5.37,0.77,3.37,17
"6122","a1dcc22a7130456296338d45fec72622","M",46,68000,1650,5,5,4,8,125.92,5.72,24.93,14
"6123","1a15d81c06e74971aad99a8048b874e7","F",57,70000,9,4,1,1,2,19.18,2.4,11.98,19
"6124","c0556f3c529748b0b04351a208187d5e","F",55,98000,276,5,4,4,7,185.04,9.25,34.67,25
"6125","ec894ba87ade4d5d8a980e0b51c7fcd0","F",38,55000,763,5,5,4,14,207.83,7.42,28.87,28
"6126","277d5c3110104e278963d796465f45a8","F",64,107000,821,5,5,5,7,195,8.86,36.48,30
"6127","9fe7598aa80447f281433beb1c2b5a48","F",39,36000,145,6,6,4,8,98.38,4.1,28.16,22
"6128","13f95724ed4042aaa8953e8ed5d073c9","F",18,43000,1006,5,3,3,10,118.51,5.64,18.69,12
"6129","f3db61e170a74b94979f2d9d3e512cf4","M",26,32000,842,4,4,1,15,44.88,1.87,6.73,32
"6130","9cbc97671cc847528ee4bc9ad666f9c6","M",26,45000,620,5,2,3,9,94.26,4.96,19.26,25
"6131","20ed2ff30ba54901beb1accd472a013f","M",58,114000,974,5,3,3,9,257.1,12.86,41.25,22
"6132","d212052a213842e7863821f278bc4bdf","M",62,83000,1247,4,4,4,11,211.66,9.2,28.33,18
"6133","6684c575f70549c19c85baab3bebae8c","F",46,69000,745,4,4,2,13,233.91,10.17,29.81,12
"6134","7b943337ec0547bd8967e111d1b794d4","F",48,47000,503,4,4,3,21,247.76,7.74,23.3,25
"6135","9c7eeec3d84b4c698169ef5de01fde26","F",78,96000,408,5,4,5,10,236.82,9.87,31.69,25
"6136","c46d6f7fce5642ea999b90b4028c1d78","M",60,57000,535,3,3,2,10,127.84,7.1,21.18,13
"6137","ca4684ba54b546fd89c653f56b320a26","M",48,74000,1064,4,4,4,8,153.41,7.67,33.27,15
"6138","8afe5b98fadd4671835b6ed6d9d52755","M",30,31000,1331,3,1,0,10,144.44,10.32,121,10
"6139","b060504771aa4ab9b4bdf98051c7cc05","M",70,50000,951,4,1,2,5,60.04,5,20.75,12
"6140","398a7192ff1f4667b7489399788debf3","M",67,56000,309,3,3,2,15,81.68,3.55,19.73,23
"6141","bea062a97557458a97f3e2df8d87755a","F",69,99000,532,5,4,3,11,286.16,12.44,37.81,15
"6142","6263d948f09b4cfc87b0b59955f269f1","M",41,48000,663,5,2,5,15,188.88,7,19.94,19
"6143","ce2819ef946145c2a1b2ac36458d5229","M",71,89000,342,4,4,3,9,222.86,11.14,38.58,7
"6144","58ddbf7074aa492694bf793799f7fbc9","F",80,85000,98,5,2,3,4,94.15,6.73,29.28,21
"6145","8c1414ceb830439e886e299f4a27cc12","M",47,33000,45,4,3,0,3,5.44,0.54,3.78,7
"6146","9c7b048269ec4afd9205201a8e386c22","M",54,46000,351,6,5,5,22,224.46,5.91,16.82,14
"6147","130a423ffae24fc09c6cf91590e336d3","M",61,51000,1316,5,5,2,2,36.16,2.58,19.43,17
"6148","deea022f140443f8b05bb5da3ae30013","M",77,33000,295,5,2,1,5,18.88,1.45,7.28,23
"6149","94a74c6eefec4c068b39bf34777ed96b","M",23,44000,274,6,5,0,6,10.7,0.63,3.83,28
"6150","57e737efcebc4fc5b5f9f2f8c58763ce","F",64,35000,228,5,5,3,16,143.75,4.96,16.72,15
"6151","a44b09e04d394303aa5c79cba7655a02","M",60,58000,170,4,3,2,9,15.58,0.87,3.66,16
"6152","61b8c67126e2471892b7336b0bb58f11","M",82,65000,643,5,4,3,11,179.68,7.81,27.97,13
"6153","fcb0b163801c45608a52a8958d8878ef","M",52,38000,851,5,3,2,17,43.06,1.59,6.33,28
"6154","819820580bb040c690d702555dde04dc","M",34,59000,1649,5,3,1,22,68.14,2.2,8.92,33
"6155","d10c2674404040778c0bf927ef316082","M",72,32000,524,2,1,2,12,96.66,5.69,14.46,8
"6156","45cd1a36dae04428a949857ede724b06","M",52,62000,572,5,3,3,25,71.32,1.98,7.83,10
"6157","1d6bfc684bbf435ab2397e9586e5a20c","M",66,61000,121,5,5,0,0,0,0,0,15
"6158","aea8a070df2f42f2a3143e8991205492","F",64,84000,111,5,4,2,4,80.98,5.4,29.26,14
"6159","7c258d18115d4641a3a18c14db7cd1c1","F",47,40000,283,5,5,2,7,58.89,3.1,17.91,23
"6160","e6cd4bec9abe432086770f43dd1918d0","M",61,52000,340,4,2,0,4,11.78,1.18,5.26,8
"6161","1e31703717f6436d837dafa37fd1a4b9","F",65,72000,419,4,3,2,8,192.6,11.33,36.88,7
"6162","c3a629ef8f1644f1b681b74380082cb7","M",37,63000,1509,4,2,2,11,55.78,2.94,14.24,23
"6163","624eb75515b74d8bb10eb74725a78a31","F",62,92000,299,4,3,3,6,201.23,12.58,41.47,27
"6164","872b4afbb72f4aed8629e5ac9d81ed57","M",32,58000,230,6,3,5,15,57.51,1.98,14.37,18
"6165","9a9e4bc03342441890dac077c283f821","M",60,99000,356,6,4,3,5,132.82,7.38,32.3,17
"6166","c7646e6300cf45c2b259503a048c1532","F",72,101000,12,5,3,3,5,136.5,8.53,31.17,12
"6167","c6f1000e365d46aa9b789c04911091d9","M",58,33000,92,5,3,0,3,8.62,0.78,4.33,20
"6168","18f61802466c407c9170d92ed2b8a966","O",39,70000,61,3,3,0,2,28.45,3.56,15.55,15
"6169","fa85e3ecb1dd44b8bf8f0dfdcbdba76d","F",64,115000,1026,4,4,3,8,201.55,10.61,40.87,15
"6170","1f59385fcefd4cd38bbceefa8b273ad7","F",53,93000,555,3,3,2,9,207.73,12.22,38.15,7
"6171","cf3bd0d77cdc487fb6a46a636b9e36ab","M",42,65000,44,6,5,4,9,136.4,5.68,20.85,15
"6172","e457d9ebb6c247be8e69fafee102e75f","F",34,48000,304,4,4,3,9,125.33,6.27,28.2,25
"6173","751c9dd9226043c9a0d9206d53729936","F",45,52000,355,3,3,1,7,104.22,7.44,27.39,2
"6174","d1dd09bdd7d34c07a0cd80402abfaed5","F",82,50000,280,5,5,0,3,8.18,0.63,5.24,33
"6175","b5fb84897743419ca7b14a35e0101d27","F",41,59000,5,4,4,2,6,79.3,4.96,16.04,25
"6176","a45364cba6e84a1098456512985226ad","F",73,84000,375,5,4,3,6,143.45,7.97,34.59,30
"6177","f70e4e136db845fc8d9999a5c5941478","M",36,40000,1646,6,3,2,21,50.94,1.59,6.36,9
"6178","b4c4cb0440c4420baa94cfcffe6d7390","F",31,45000,80,2,2,1,8,92.61,7.12,17.7,3
"6179","86ac6c4a83b44cf7b1bdf87ea65e62a4","M",45,91000,665,3,3,3,5,130.6,9.33,31.76,25
"6180","50f26d1787444bb6a1e1b8be501f6877","M",54,60000,279,2,0,0,1,4.92,1.64,4.92,15
"6181","5be2d81081b64d6c8825ae9fe780b79f","F",58,56000,1643,4,3,3,6,60.12,3.76,18.26,32
"6182","cc24efb5c92b4bf3a7496b14d5c4e2e2","M",31,41000,1087,5,3,5,19,204.69,6.4,24.98,21
"6183","eb259d07d0074f609a7da13e247982e2","M",31,36000,1065,4,3,2,11,113.8,5.69,17.31,23
"6184","ba011fb3a0ee4b10b534b4af079bdb10","M",57,47000,358,3,1,0,4,11.24,1.41,3.99,13
"6185","b8735d29860848de93aabaa077eadfda","M",35,53000,861,6,2,3,9,99.75,4.99,19.9,19
"6186","aa51db1856d34ffcb7f275bf195aa870","M",38,51000,14,5,3,1,9,33.03,1.83,7.48,32
"6187","8d64530bed704d2285f1e3abc7057436","M",56,34000,745,5,3,3,15,133.61,5.14,36.06,22
"6188","69e91f44f04e47c9856b00d77c7736f4","M",58,78000,617,5,5,5,9,198.64,8.28,32.27,24
"6189","ce92049bad964839982c973c5013fbb8","M",41,31000,368,4,2,2,14,28.61,1.3,5.68,9
"6190","af5215439a5c4c6f9a0955b609de4851","F",87,76000,479,3,2,3,3,45.49,4.14,23.81,10
"6191","e311b9067f484ff8a11bc16c6c234465","M",51,45000,393,5,3,3,11,124.54,5.66,20.33,20
"6192","c509fe1f9c464c4881d158f453491d23","F",54,85000,846,6,3,3,7,161.92,8.52,31.45,32
"6193","b9962944ab2042a88c9374719c067133","M",38,52000,517,5,5,4,11,153.01,6.12,23.34,25
"6194","e75f049cf8bd494bac2d4bfdc17679cf","M",57,80000,53,4,4,2,4,85.87,6.13,27.75,8
"6195","3b42be7e9a5e4d21ae24d9194c0a4c5e","F",45,80000,281,4,4,2,4,108.32,7.74,37.87,22
"6196","549df1c62c18418483554a394f7cc4c8","F",34,42000,10,5,5,2,13,111.2,4.45,12.66,22
"6197","cc3f80ea78da4d6085c8e90be8c67f47","F",74,115000,870,3,1,1,3,99.15,12.39,41.57,10
"6198","7f7278ffc3d44f85a1082dec893be26f","F",20,71000,544,5,3,5,18,103.76,3.35,13.12,19
"6199","3655dd06092b4cf28edf80f4daee8d93","M",45,82000,459,5,5,4,6,159.11,7.96,36.09,22
"6200","b3533603c9e545cc96949e1f7e195eb9","F",73,109000,923,4,1,2,4,113.76,10.34,35.66,15
"6201","2d1e693eab9142c79236a507eeda45d0","M",18,66000,182,5,3,0,4,11.36,0.95,3.45,15
"6202","1912954c9e4e455a832078c4452004ba","M",54,37000,111,3,2,1,4,10.13,1.01,4.85,15
"6203","508c159f58ac47dcab09cc3b522b2559","F",41,70000,229,5,4,1,5,16.49,1.1,5.11,5
"6204","ee1cfd321c9c4f0fa2a2f6078078a0e0","M",30,64000,157,6,4,2,8,32.29,1.61,7.47,15
"6205","d3ebba7f5b5640ac8a98e40346c1fb4d","M",57,60000,384,3,3,2,11,140.99,7.42,31.31,4
"6206","32e3600cea4544f097e10f9ba784ef74","M",48,75000,474,6,6,4,4,85.66,4.28,30.13,30
"6207","7cc4980b7d9448c29b6895350467afb5","F",63,115000,343,6,4,5,5,111.54,5.58,34.43,35
"6208","76e4c32f141f4bd1b1a905cf6b28bcfa","F",60,104000,445,3,0,1,1,29.77,5.95,29.77,10
"6209","b82000f66d344273a94c5067f4263e69","M",62,51000,406,5,4,3,8,123.12,6.16,29.73,30
"6210","8a87d8d7ec2b4946b6e935bcdab873ba","M",36,41000,210,3,2,3,10,112.39,6.24,21.27,18
"6211","835b5ab3d7124f86b64984318ca7b456","M",68,53000,1701,5,5,0,17,54.83,2.03,6.86,25
"6212","f90afb1832e1405691650dba3f4cc6d5","M",43,41000,284,2,2,2,12,132.32,7.35,28.36,15
"6213","27e24d4d58c0473894035e6e0a74849e","F",27,45000,777,6,6,6,21,226.05,5.8,17.42,27
"6214","aacf19731906456ea5347f15787e6771","F",56,94000,754,3,3,1,6,164.86,12.68,37.81,5
"6215","12c783f75d5847c08e1a0e582a6b735a","M",38,67000,1015,6,5,5,17,313.39,9.5,31.58,15
"6216","f531c0be9e534920a98dc74e317b56ef","M",58,52000,391,5,5,1,5,52.61,3.29,21.92,2
"6217","6ee360b5c2ed4232b41fa2cc677b23f7","F",74,63000,316,5,4,3,12,200.42,8.35,34.38,22
"6218","7f27070d07eb44cb89b9a547074ca343","M",69,78000,352,6,3,5,6,128.69,6.43,31.47,50
"6219","dcbcbbb115984c199a9cd7fc6d1cf8c0","F",72,78000,120,4,3,2,4,76.04,5.85,27.67,23
"6220","7672e40c6c21477ea1cd8f2abe6edb5c","F",53,96000,88,5,3,0,0,0,0,0,15
"6221","2b821853a0004ab29af8967082663985","M",43,53000,485,4,4,1,15,208.58,8.69,28.19,10
"6222","5b2b9990e9274efa8332626ef7d0220b","M",60,99000,306,5,5,3,6,168.63,8.88,39.7,9
"6223","3c1725273b204c25ae79f896588fda39","M",54,96000,1493,4,3,3,6,172.65,10.79,36.97,17
"6224","38f02eb17af04d55b4cff9dacba7e54c","M",65,80000,952,5,5,4,19,390.01,11.82,36.17,20
"6225","1808ae5afa61471ca4676755b5eeabf9","F",47,62000,303,5,4,3,6,94.27,5.24,25.72,30
"6226","7e38a7ef322b4e1ca4f14221af478d26","M",91,53000,275,5,5,0,1,12.26,1.11,12.26,10
"6227","af046d91eec74ac79e40b6c12004ecab","M",77,38000,22,5,0,1,5,22.91,2.08,11.1,9
"6228","80a081a487514d7582afd7b4addd7027","M",77,58000,12,6,5,0,3,46.09,3.29,21.06,15
"6229","1a580590aced42e1a80647a28d025826","F",71,104000,931,4,4,4,9,270.6,12.89,39.25,14
"6230","817a4167a4a14b9aa5ed27fb7ba9802b","M",19,39000,237,3,1,1,5,16.36,1.64,9.65,7
"6231","df9fc9a86ca84ef5aedde8925d5838ba","M",54,65000,325,2,0,0,0,0,0,0,2
"6232","46d60875eab5470187ac6f439c3b81b0","M",37,39000,23,6,3,0,3,6.12,0.51,3.54,24
"6233","6afe3125e05245c3afbac4f9a9d8e29c","M",53,98000,439,4,4,4,12,337.62,14.07,34.86,16
"6234","61d7edeec0114a9197aa11bef76e227d","F",35,60000,562,4,3,2,10,214.3,11.28,32.7,18
"6235","ac83538a4c4a4173ae663b656fcb14ec","M",28,36000,147,6,6,0,6,18.94,1.05,5.94,17
"6236","f2066aac8bb64747a0c18c4ab3d8c1ad","F",65,85000,1090,6,3,3,12,273.22,11.38,36.85,15
"6237","61426a58378543e0b56b2836dc94967d","F",63,88000,92,6,5,2,3,67.64,4.23,30.01,32
"6238","ab20ddf6d8b24c55822249e4353dc1b6","F",58,84000,766,6,6,5,7,182.87,7.62,38.32,30
"6239","bfa68ce4e3c64aadb8f12d7786b4c3d9","F",43,35000,514,4,4,2,9,66.13,3.48,10.28,35
"6240","be79870ff776461d97e1aee515269644","F",100,47000,242,6,5,4,14,155.49,5.36,18,47
"6241","de39daa87e9b4d808a7536057484b6a4","M",30,37000,276,6,2,1,7,20,1.25,6.25,33
"6242","a795e5d3ddb841deb7f29bc2cecb2231","M",43,72000,201,5,4,0,7,14.23,0.89,3.41,22
"6243","00b3c376db2a4115af3aef34a02f61d6","M",50,104000,395,3,2,3,8,219.63,13.73,33.85,25
"6244","7a59e21bd1c04f6886fd3a27e92af676","F",69,93000,708,6,6,5,10,220.16,8.15,38.62,19
"6245","f20c3f0cf44244e185df2264889256d6","M",60,56000,681,4,3,2,17,43.2,1.66,5.93,22
"6246","2b118451992848a5a6684b9ad39c3220","F",79,70000,783,3,1,0,3,70.51,10.07,26.04,7
"6247","5334e0dbf1aa4d43a4d07e2a4a5d095f","F",43,64000,275,3,2,3,7,198.63,13.24,172.86,10
"6248","4468048bdc5548238d2ee46de738eb39","F",55,71000,1088,5,2,3,10,174.25,8.71,22.8,14
"6249","28e1cc20d9eb4e77ba81846057def62e","M",24,51000,80,5,5,2,10,114.06,5.18,17.55,25
"6250","a8ee3f215b284b38ba282508fc0deac5","F",44,37000,322,6,5,3,10,86.24,3.59,19.43,24
"6251","8142c6f808944e7a87a18950c71b18ae","F",88,54000,415,5,5,3,14,185.95,6.89,29.37,15
"6252","7eef6a95040a49e2aa8863beb943d381","F",77,66000,459,4,4,4,28,497.98,12.45,33.36,23
"6253","41486bbaab7a49e2afc05d2b48d3b00f","M",44,75000,1071,6,6,4,13,874.63,30.16,635.14,14
"6254","e90d57c4fa084be291e35a32b35076ca","M",51,30000,794,3,2,1,11,15.59,0.92,4.09,13
"6255","c936badfd08c4ae1954ad6f8a533b4ac","F",56,83000,366,3,2,2,8,196.99,13.13,33.75,23
"6256","5cf81c740fc9409ba28508894680bf0e","M",37,52000,45,5,3,1,6,17.57,1.17,4.79,14
"6257","a37cfa5f821440deb5e5771a3bb2a0d7","M",68,54000,1357,6,3,1,12,37.09,1.69,5.91,20
"6258","bd0d43a486d741acb7a52946ab324de1","M",60,48000,176,2,1,1,5,17.1,1.9,5.26,8
"6259","6c5f8fc4bf034e959727d3e4cefcc53f","M",56,109000,326,4,2,3,5,138.53,9.89,37.01,25
"6260","fbb8f7c8c02944f69aaac44a3a0c0c11","M",49,31000,333,2,1,0,3,9.48,1.58,3.47,12
"6261","54e8ee4932f94d1aa18eecf7c15ef616","F",57,107000,12,4,2,0,0,0,0,0,27
"6262","b03e8502abc0442097197ad9e0c8e0ad","F",84,87000,568,4,2,3,6,134.85,8.99,26.2,6
"6263","df7179f6d78f479aa034c7f99e5dade7","M",52,76000,586,4,4,3,9,183.87,9.19,29.27,12
